time,angle
0.0,0.0
1.9989999999999999,0.0
1.9989999999999999,0.0
1.9989999999999999,0.0
1.9989999999999999,0.0
1.9989999999999999,0.0
1.9989999999999999,0.0
1.9989999999999999,0.0
1.9989999999999999,0.0
1.9989999999999999,0.0
1.9989999999999999,0.0
1.9989999999999999,0.0
1.9989999999999999,0.0
1.9989999999999999,0.0
1.9989999999999999,0.0
1.9989999999999999,0.0
1.9989999999999999,0.0
1.9989999999999999,0.0
1.9989999999999999,0.0
1.9989999999999999,0.0
1.9989999999999999,0.0
1.9989999999999999,0.0
1.9989999999999999,0.0
1.9989999999999999,0.0
1.9989999999999999,0.0
1.9989999999999999,0.0
1.9989999999999999,0.0
1.9989999999999999,0.0
1.9989999999999999,0.0
1.9989999999999999,0.0
1.9989999999999999,0.0
1.9989999999999999,0.0
1.9989999999999999,0.0
1.9989999999999999,0.0
1.9989999999999999,0.0
1.9989999999999999,0.0
1.9989999999999999,0.0
1.9989999999999999,0.0
1.9989999999999999,0.0
1.9989999999999999,0.0
1.9989999999999999,0.0
1.9989999999999999,0.0
1.9989999999999999,0.0
1.9989999999999999,0.0
1.9989999999999999,0.0
1.9989999999999999,0.0
2280.571,4.888916015625
2280.571,4.888916015625
2280.571,4.888916015625
2280.571,4.888916015625
2280.571,4.888916015625
2280.571,4.888916015625
2582.629,4.888916015625
2582.629,4.888916015625
2582.629,4.888916015625
2582.629,4.888916015625
2582.629,4.888916015625
2582.629,4.888916015625
2582.629,4.888916015625
2582.629,4.888916015625
2582.629,4.888916015625
2582.629,4.888916015625
2582.629,4.888916015625
2582.629,4.888916015625
2582.629,4.888916015625
2582.629,4.888916015625
2582.629,4.888916015625
3349.846,4.888916015625
3349.846,4.888916015625
3349.846,4.888916015625
3349.846,4.888916015625
3349.846,4.888916015625
3349.846,4.888916015625
3349.846,4.888916015625
3349.846,4.888916015625
3349.846,4.888916015625
3349.846,4.888916015625
3349.846,4.888916015625
3349.846,4.888916015625
3349.846,4.888916015625
3349.846,4.888916015625
3349.846,4.888916015625
3349.846,4.888916015625
3349.846,4.888916015625
3349.846,4.888916015625
3349.846,4.888916015625
3349.846,4.888916015625
3349.846,4.888916015625
3349.846,4.888916015625
3349.846,4.888916015625
3349.846,4.888916015625
3349.846,4.888916015625
3349.846,4.888916015625
3349.846,4.888916015625
3349.846,4.888916015625
3349.846,4.888916015625
3349.846,4.888916015625
3349.846,4.888916015625
3349.846,4.888916015625
3349.846,4.888916015625
3349.846,4.888916015625
3349.846,4.888916015625
5120.818,4.888916015625
5120.818,4.888916015625
5120.818,4.888916015625
5120.818,4.888916015625
5120.818,4.888916015625
5120.818,4.888916015625
5120.818,4.888916015625
5120.818,4.888916015625
5120.818,4.888916015625
5120.818,4.888916015625
5120.818,4.888916015625
5120.818,4.888916015625
5120.818,4.888916015625
5120.818,4.888916015625
5120.818,4.888916015625
5120.818,4.888916015625
5937.951,4.888916015625
5937.951,4.888916015625
5937.951,4.888916015625
5937.951,4.888916015625
5937.951,4.888916015625
5937.951,4.888916015625
5937.951,4.888916015625
5937.951,4.888916015625
5937.951,4.888916015625
6395.4529999999995,4.888916015625
6395.4529999999995,4.888916015625
6395.4529999999995,4.888916015625
6395.4529999999995,4.888916015625
6395.4529999999995,4.888916015625
6395.4529999999995,4.888916015625
6395.4529999999995,4.888916015625
6395.4529999999995,4.888916015625
6395.4529999999995,4.888916015625
6395.4529999999995,4.888916015625
6395.4529999999995,4.888916015625
6395.4529999999995,4.888916015625
6395.4529999999995,4.888916015625
6395.4529999999995,4.888916015625
6395.4529999999995,4.888916015625
7155.338000000001,4.888916015625
7211.728,4.888916015625
7257.54,4.888916015625
7257.54,4.888916015625
7357.594,4.888916015625
7357.594,4.888916015625
7459.026,4.888916015625
7510.491,4.888916015625
7561.546,4.888916015625
7611.3369999999995,4.888916015625
7665.847000000001,4.888916015625
7665.847000000001,4.888916015625
7665.847000000001,4.888916015625
7665.847000000001,4.888916015625
7665.847000000001,4.888916015625
7665.847000000001,4.888916015625
7975.433,4.888916015625
7975.433,4.888916015625
7975.433,4.888916015625
8132.671,4.888916015625
8132.671,4.888916015625
8233.404,4.888916015625
8233.404,4.888916015625
8233.404,4.888916015625
8384.257,4.888916015625
8384.257,4.888916015625
8384.257,4.888916015625
8384.257,4.888916015625
8384.257,4.888916015625
8384.257,4.888916015625
8384.257,4.888916015625
8384.257,4.888916015625
8384.257,4.888916015625
8384.257,4.888916015625
8384.257,4.888916015625
8384.257,4.888916015625
8990.74,4.888916015625
9040.246,4.888916015625
9090.679,4.888916015625
9146.413,4.888916015625
9198.658,4.888916015625
9243.526,4.888916015625
9243.526,4.888916015625
9243.526,4.888916015625
9243.526,4.888916015625
9243.526,4.888916015625
9243.526,4.888916015625
9243.526,4.888916015625
9243.526,4.888916015625
9243.526,4.888916015625
9243.526,4.888916015625
9243.526,4.888916015625
9812.67,-2.37579345703125
9861.886,-4.5318603515625
9911.842,-5.4656982421875
9961.558,-5.60302734375
9961.558,-5.60302734375
10062.493,-5.42449951171875
10116.094000000001,-5.108642578125
10166.686,-4.73785400390625
10216.889,-4.40826416015625
10268.556,-4.02374267578125
10319.671,-3.69415283203125
10369.555999999999,-3.350830078125
10419.729,-3.240966796875
10470.419,-3.22723388671875
10520.675000000001,-3.790283203125
10570.565,-4.84771728515625
10620.68,-5.4656982421875
10672.995,-5.4656982421875
10672.995,-5.4656982421875
10672.995,-5.4656982421875
10824.61,-5.4107666015625
10874.575,-5.2459716796875
10928.355,-4.9713134765625
10981.884,-4.50439453125
11030.375,-3.47442626953125
11081.149,-2.12860107421875
11132.217,-1.13983154296875
11182.509,-0.86517333984375
11182.509,-0.86517333984375
11182.509,-0.86517333984375
11182.509,-0.86517333984375
11385.101,-0.86517333984375
11435.047,-0.86517333984375
11486.076000000001,-0.86517333984375
11537.234,-0.86517333984375
11588.201,-0.823974609375
11639.165,-0.53558349609375
11690.68,-0.04119873046875
11740.653,0.45318603515625
11797.848,0.6866455078125
11843.527,0.6866455078125
11894.865,0.6866455078125
11944.841,0.6866455078125
11997.809,0.6866455078125
12049.776,0.6866455078125
12102.747000000001,0.6866455078125
12152.717,0.6866455078125
12203.687,0.6866455078125
12254.14,0.6866455078125
12312.713,0.6866455078125
12361.686000000002,0.6866455078125
12411.659,0.6866455078125
12411.659,0.6866455078125
12511.433,0.6866455078125
12576.481,0.6866455078125
12628.466,0.6866455078125
12678.954,0.70037841796875
12729.92,0.8514404296875
12779.915,1.2908935546875
12829.886999999999,2.23846435546875
12879.889000000001,3.52935791015625
12929.859,5.108642578125
12979.832,7.1685791015625
13029.802,10.01129150390625
13079.773,13.51318359375
13132.743,17.48199462890625
13184.241,21.478271484375
13234.154999999999,26.1474609375
13287.126,31.6131591796875
13340.730000000001,36.2548828125
13387.749,40.0726318359375
13438.642,43.40972900390625
13489.164999999999,46.8841552734375
13539.165,50.2899169921875
13590.037,53.70941162109375
13643.16,56.89544677734375
13695.163,60.16387939453125
13749.301000000001,63.10272216796875
13798.871000000001,65.80810546875
13849.106000000002,67.99163818359375
13904.162,70.43609619140625
13957.965,72.68829345703125
14008.749,74.70703125
14060.488,76.17645263671875
14113.915,76.629638671875
14166.863,76.629638671875
14217.951,76.629638671875
14269.137999999999,76.629638671875
14321.876,76.629638671875
14371.624,76.629638671875
14422.948999999999,76.45111083984375
14473.918,76.03912353515625
14523.82,75.48980712890625
14579.788,74.77569580078125
14630.193000000001,74.22637939453125
14680.326000000001,73.663330078125
14730.905999999999,73.10028076171875
14781.133,72.46856689453125
14840.822,71.50726318359375
14890.794,70.18890380859375
14940.202,68.21136474609375
14991.172,65.58837890625
15053.140000000001,62.00408935546875
15104.215,59.17510986328125
15174.177,55.08270263671875
15223.446,51.85546875
15274.167,48.5321044921875
15333.173,44.9066162109375
15406.171,41.26739501953125
15461.144,39.056396484375
15513.726,37.42218017578125
15563.696,36.21368408203125
15614.258,35.16998291015625
15667.229000000001,34.23614501953125
15723.708999999999,33.563232421875
15773.685000000001,33.08258056640625
15823.218,32.40966796875
15876.206,31.5582275390625
15934.095,30.596923828125
15984.372000000001,29.75921630859375
16034.341000000002,28.66058349609375
16084.926,27.28729248046875
16134.896999999999,25.80413818359375
16184.891,24.29351806640625
16234.863000000001,22.6043701171875
16285.495,20.44830322265625
16336.213999999998,17.97637939453125
16386.81,15.4632568359375
16437.218999999997,13.677978515625
16489.301,12.249755859375
16539.169,10.42327880859375
16589.574,8.39080810546875
16639.554,7.09991455078125
16689.685999999998,5.34210205078125
16739.218,4.05120849609375
16790.227000000003,0.76904296875
16847.594999999998,-1.373291015625
16906.439,-1.373291015625
16906.439,-1.373291015625
17007.0,-1.318359375
17057.536,-1.2359619140625
17057.536,-1.2359619140625
17157.965,-1.1810302734375
17208.894999999997,-1.08489990234375
17259.013,-0.92010498046875
17309.702,-0.64544677734375
17360.557,-0.42572021484375
17412.527000000002,-0.274658203125
17462.61,-0.17852783203125
17513.376,-0.15106201171875
17566.047000000002,-0.12359619140625
17614.081,-0.10986328125
17665.848,-0.09613037109375
17665.848,-0.09613037109375
17665.848,-0.09613037109375
17818.200999999997,-0.01373291015625
17868.774999999998,0.09613037109375
17919.14,0.1922607421875
17970.45,0.274658203125
18020.568,0.3021240234375
18071.538,0.32958984375
18122.027,0.34332275390625
18122.027,0.34332275390625
18224.167,0.384521484375
18274.39,0.45318603515625
18324.768,0.54931640625
18374.49,0.67291259765625
18424.809,0.7965087890625
18474.365999999998,0.86517333984375
18524.588,0.87890625
18574.51,0.89263916015625
18574.51,0.89263916015625
18675.676,0.9063720703125
18726.375999999997,0.92010498046875
18726.375999999997,0.92010498046875
18826.995,0.933837890625
18826.995,0.933837890625
18927.909,0.94757080078125
18927.909,0.94757080078125
19029.098,1.0711669921875
19079.654000000002,1.60675048828125
19132.911,1.8951416015625
19132.911,1.8951416015625
19132.911,1.8951416015625
19132.911,1.8951416015625
19132.911,1.8951416015625
19384.711,2.07366943359375
19435.244000000002,2.08740234375
19486.272,0.45318603515625
19537.503,-0.6317138671875
19589.676,-0.78277587890625
19639.566,-0.78277587890625
19689.876,-0.32958984375
19740.427,0.45318603515625
19790.05,1.153564453125
19841.325,1.52435302734375
19891.645,1.5380859375
19941.652000000002,1.5380859375
19991.977,1.5380859375
20043.876,1.5380859375
20094.794,1.5380859375
20145.155,1.5380859375
20195.915,1.5380859375
20247.644999999997,1.5380859375
20297.222999999998,1.5380859375
20351.658,1.8402099609375
20402.796,1.86767578125
20402.796,1.86767578125
20502.688,1.86767578125
20552.5,1.86767578125
20602.561999999998,1.86767578125
20652.771999999997,1.86767578125
20702.743000000002,1.86767578125
20753.563,1.86767578125
20803.469,1.86767578125
20853.938,1.86767578125
20904.184999999998,1.86767578125
20955.495,1.82647705078125
21012.785,1.043701171875
21063.669,-0.4669189453125
21115.652000000002,-2.30712890625
21165.361999999997,-3.74908447265625
21218.578,-4.62799072265625
21269.962,-4.90264892578125
21269.962,-4.90264892578125
21269.962,-4.90264892578125
21420.88,-4.93011474609375
21470.424000000003,-5.1910400390625
21520.492000000002,-5.712890625
21570.845999999998,-6.44073486328125
21620.428,-7.1136474609375
21670.062,-7.6904296875
21720.337,-8.1298828125
21771.559,-8.61053466796875
21822.879,-9.66796875
21873.470999999998,-11.24725341796875
21932.896,-13.49945068359375
21982.105,-14.61181640625
22032.885000000002,-14.73541259765625
22083.714,-14.7491455078125
22083.714,-14.7491455078125
22083.714,-14.7491455078125
22235.789,-14.9688720703125
22285.011000000002,-15.8203125
22335.560999999998,-17.01507568359375
22386.096999999998,-18.16864013671875
22448.225000000002,-18.8140869140625
22487.690000000002,-19.0338134765625
22538.534,-18.93768310546875
22589.968,-18.08624267578125
22645.606,-15.6005859375
22697.668,-13.11492919921875
22748.172,-12.359619140625
22798.671,-12.45574951171875
22849.077999999998,-13.128662109375
22899.272,-13.19732666015625
22950.016000000003,-13.69171142578125
23000.574,-15.75164794921875
23050.149,-18.7591552734375
23105.865999999998,-22.0550537109375
23155.894,-24.26605224609375
23205.851,-25.00762939453125
23255.854,-24.884033203125
23307.835,-24.4720458984375
23359.705,-24.005126953125
23408.822,-23.68927001953125
23459.078,-23.5931396484375
23459.078,-23.5931396484375
23459.078,-23.5931396484375
23459.078,-23.5931396484375
23459.078,-23.5931396484375
23459.078,-23.5931396484375
23763.597,-23.5931396484375
23814.633,-23.5931396484375
23867.565,-23.5931396484375
23918.199999999997,-23.55194091796875
23971.512,-23.455810546875
24021.864999999998,-23.345947265625
24072.695,-22.9888916015625
24122.954,-22.4945068359375
24174.083,-22.01385498046875
24225.674000000003,-21.64306640625
24275.579,-21.54693603515625
24325.096999999998,-21.533203125
24378.231,-21.533203125
24428.667,-21.533203125
24484.774,-21.533203125
24535.471999999998,-21.533203125
24586.161,-21.35467529296875
24636.89,-20.72296142578125
24686.78,-19.65179443359375
24736.779,-18.2373046875
24787.600000000002,-17.12493896484375
24838.701,-16.49322509765625
24889.019999999997,-16.46575927734375
24939.884,-16.46575927734375
24990.207000000002,-16.46575927734375
25043.882,-16.46575927734375
25095.025,-16.46575927734375
25095.025,-16.46575927734375
25095.025,-16.46575927734375
25246.554,-16.46575927734375
25246.554,-16.46575927734375
25347.469,-16.46575927734375
25397.845,-16.46575927734375
