time,throttle
0.0,0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
2280.571,-0.999969482421875
2280.571,-0.999969482421875
2280.571,-0.999969482421875
2280.571,-0.999969482421875
2280.571,-0.999969482421875
2280.571,-0.999969482421875
2582.629,-0.999969482421875
2582.629,-0.999969482421875
2582.629,-0.999969482421875
2582.629,-0.999969482421875
2582.629,-0.999969482421875
2582.629,-0.999969482421875
2582.629,-0.999969482421875
2582.629,-0.999969482421875
2582.629,-0.999969482421875
2582.629,-0.999969482421875
2582.629,-0.999969482421875
2582.629,-0.999969482421875
2582.629,-0.999969482421875
2582.629,-0.999969482421875
2582.629,-0.999969482421875
3349.846,-0.999969482421875
3349.846,-0.999969482421875
3349.846,-0.999969482421875
3349.846,-0.999969482421875
3349.846,-0.999969482421875
3349.846,-0.999969482421875
3349.846,-0.999969482421875
3349.846,-0.999969482421875
3349.846,-0.999969482421875
3349.846,-0.999969482421875
3349.846,-0.999969482421875
3349.846,-0.999969482421875
3349.846,-0.999969482421875
3349.846,-0.999969482421875
3349.846,-0.999969482421875
3349.846,-0.999969482421875
3349.846,-0.999969482421875
3349.846,-0.999969482421875
3349.846,-0.999969482421875
3349.846,-0.999969482421875
3349.846,-0.999969482421875
3349.846,-0.999969482421875
3349.846,-0.999969482421875
3349.846,-0.999969482421875
3349.846,-0.999969482421875
3349.846,-0.999969482421875
3349.846,-0.999969482421875
3349.846,-0.999969482421875
3349.846,-0.999969482421875
3349.846,-0.999969482421875
3349.846,-0.999969482421875
3349.846,-0.999969482421875
3349.846,-0.999969482421875
3349.846,-0.999969482421875
3349.846,-0.999969482421875
5120.818,-0.999969482421875
5120.818,-0.999969482421875
5120.818,-0.999969482421875
5120.818,-0.999969482421875
5120.818,-0.999969482421875
5120.818,-0.999969482421875
5120.818,-0.999969482421875
5120.818,-0.999969482421875
5120.818,-0.999969482421875
5120.818,-0.999969482421875
5120.818,-0.999969482421875
5120.818,-0.999969482421875
5120.818,-0.999969482421875
5120.818,-0.999969482421875
5120.818,-0.999969482421875
5120.818,-0.999969482421875
5937.951,-0.999969482421875
5937.951,-0.999969482421875
5937.951,-0.999969482421875
5937.951,-0.999969482421875
5937.951,-0.999969482421875
5937.951,-0.999969482421875
5937.951,-0.999969482421875
5937.951,-0.999969482421875
5937.951,-0.999969482421875
6395.4529999999995,-0.999969482421875
6395.4529999999995,-0.999969482421875
6395.4529999999995,-0.999969482421875
6395.4529999999995,-0.999969482421875
6395.4529999999995,-0.999969482421875
6395.4529999999995,-0.999969482421875
6395.4529999999995,-0.999969482421875
6395.4529999999995,-0.999969482421875
6395.4529999999995,-0.999969482421875
6395.4529999999995,-0.999969482421875
6395.4529999999995,-0.999969482421875
6395.4529999999995,-0.999969482421875
6395.4529999999995,-0.999969482421875
6395.4529999999995,-0.999969482421875
6395.4529999999995,-0.999969482421875
7155.338000000001,-0.999969482421875
7211.728,-0.999969482421875
7257.54,-0.999969482421875
7257.54,-0.999969482421875
7357.594,-0.999969482421875
7357.594,-0.999969482421875
7459.026,-0.999969482421875
7510.491,-0.999969482421875
7561.546,-0.999969482421875
7611.3369999999995,-0.999969482421875
7665.847000000001,-0.999969482421875
7665.847000000001,-0.999969482421875
7665.847000000001,-0.999969482421875
7665.847000000001,-0.999969482421875
7665.847000000001,-0.999969482421875
7665.847000000001,-0.999969482421875
7975.433,-0.999969482421875
7975.433,-0.999969482421875
7975.433,-0.999969482421875
8132.671,-0.999969482421875
8132.671,-0.999969482421875
8233.404,-0.999969482421875
8233.404,-0.999969482421875
8233.404,-0.999969482421875
8384.257,-0.999969482421875
8384.257,-0.999969482421875
8384.257,-0.999969482421875
8384.257,-0.999969482421875
8384.257,-0.999969482421875
8384.257,-0.999969482421875
8384.257,-0.999969482421875
8384.257,-0.999969482421875
8384.257,-0.999969482421875
8384.257,-0.999969482421875
8384.257,-0.999969482421875
8384.257,-0.999969482421875
8990.74,-0.999969482421875
9040.246,-0.999969482421875
9090.679,-0.999969482421875
9146.413,-0.999969482421875
9198.658,-0.999969482421875
9243.526,-0.999969482421875
9243.526,-0.999969482421875
9243.526,-0.999969482421875
9243.526,-0.999969482421875
9243.526,-0.999969482421875
9243.526,-0.999969482421875
9243.526,-0.999969482421875
9243.526,-0.999969482421875
9243.526,-0.999969482421875
9243.526,-0.999969482421875
9243.526,-0.999969482421875
9812.67,-0.999969482421875
9861.886,-0.999969482421875
9911.842,-0.999969482421875
9961.558,-0.999969482421875
9961.558,-0.999969482421875
10062.493,-0.999969482421875
10116.094000000001,-0.999969482421875
10166.686,-0.999969482421875
10216.889,-0.999969482421875
10268.556,-0.999969482421875
10319.671,-0.999969482421875
10369.555999999999,-0.999969482421875
10419.729,-0.999969482421875
10470.419,-0.999969482421875
10520.675000000001,-0.999969482421875
10570.565,-0.999969482421875
10620.68,-0.999969482421875
10672.995,-0.999969482421875
10672.995,-0.999969482421875
10672.995,-0.999969482421875
10824.61,-0.999969482421875
10874.575,-0.999969482421875
10928.355,-0.999969482421875
10981.884,-0.999969482421875
11030.375,-0.999969482421875
11081.149,-0.999969482421875
11132.217,-0.999969482421875
11182.509,-0.999969482421875
11182.509,-0.999969482421875
11182.509,-0.999969482421875
11182.509,-0.999969482421875
11385.101,-0.944427490234375
11435.047,-0.85711669921875
11486.076000000001,-0.76983642578125
11537.234,-0.706329345703125
11588.201,-0.634918212890625
11639.165,-0.547607421875
11690.68,-0.4761962890625
11740.653,-0.420654296875
11797.848,-0.317474365234375
11843.527,-0.23016357421875
11894.865,-0.14288330078125
11944.841,-0.071441650390625
11997.809,-0.015899658203125
12049.776,0.0234375
12102.747000000001,0.0625
12152.717,0.09375
12203.687,0.1171875
12254.14,0.1484375
12312.713,0.171875
12361.686000000002,0.1875
12411.659,0.203125
12411.659,0.203125
12511.433,0.2109375
12576.481,0.15625
12628.466,0.046875
12678.954,-0.11114501953125
12729.92,-0.277801513671875
12779.915,-0.420654296875
12829.886999999999,-0.53173828125
12879.889000000001,-0.579345703125
12929.859,-0.698394775390625
12979.832,-0.86505126953125
13029.802,-0.999969482421875
13079.773,-0.999969482421875
13132.743,-0.999969482421875
13184.241,-0.999969482421875
13234.154999999999,-0.999969482421875
13287.126,-0.999969482421875
13340.730000000001,-0.999969482421875
13387.749,-0.999969482421875
13438.642,-0.999969482421875
13489.164999999999,-0.999969482421875
13539.165,-0.999969482421875
13590.037,-0.999969482421875
13643.16,-0.999969482421875
13695.163,-0.999969482421875
13749.301000000001,-0.999969482421875
13798.871000000001,-0.999969482421875
13849.106000000002,-0.999969482421875
13904.162,-0.999969482421875
13957.965,-0.999969482421875
14008.749,-0.999969482421875
14060.488,-0.999969482421875
14113.915,-0.999969482421875
14166.863,-0.999969482421875
14217.951,-0.999969482421875
14269.137999999999,-0.999969482421875
14321.876,-0.999969482421875
14371.624,-0.999969482421875
14422.948999999999,-0.999969482421875
14473.918,-0.999969482421875
14523.82,-0.999969482421875
14579.788,-0.999969482421875
14630.193000000001,-0.999969482421875
14680.326000000001,-0.999969482421875
14730.905999999999,-0.999969482421875
14781.133,-0.999969482421875
14840.822,-0.999969482421875
14890.794,-0.999969482421875
14940.202,-0.999969482421875
14991.172,-0.999969482421875
15053.140000000001,-0.999969482421875
15104.215,-0.999969482421875
15174.177,-0.999969482421875
15223.446,-0.999969482421875
15274.167,-0.999969482421875
15333.173,-0.999969482421875
15406.171,-0.999969482421875
15461.144,-0.999969482421875
15513.726,-0.999969482421875
15563.696,-0.999969482421875
15614.258,-0.999969482421875
15667.229000000001,-0.999969482421875
15723.708999999999,-0.999969482421875
15773.685000000001,-0.999969482421875
15823.218,-0.999969482421875
15876.206,-0.999969482421875
15934.095,-0.999969482421875
15984.372000000001,-0.999969482421875
16034.341000000002,-0.999969482421875
16084.926,-0.999969482421875
16134.896999999999,-0.999969482421875
16184.891,-0.999969482421875
16234.863000000001,-0.999969482421875
16285.495,-0.999969482421875
16336.213999999998,-0.999969482421875
16386.81,-0.999969482421875
16437.218999999997,-0.999969482421875
16489.301,-0.999969482421875
16539.169,-0.999969482421875
16589.574,-0.999969482421875
16639.554,-0.999969482421875
16689.685999999998,-0.999969482421875
16739.218,-0.999969482421875
16790.227000000003,-0.999969482421875
16847.594999999998,-0.999969482421875
16906.439,-0.999969482421875
16906.439,-0.999969482421875
17007.0,-0.999969482421875
17057.536,-0.999969482421875
17057.536,-0.999969482421875
17157.965,-0.999969482421875
17208.894999999997,-0.999969482421875
17259.013,-0.999969482421875
17309.702,-0.999969482421875
17360.557,-0.999969482421875
17412.527000000002,-0.999969482421875
17462.61,-0.999969482421875
17513.376,-0.999969482421875
17566.047000000002,-0.999969482421875
17614.081,-0.999969482421875
17665.848,-0.999969482421875
17665.848,-0.999969482421875
17665.848,-0.999969482421875
17818.200999999997,-0.999969482421875
17868.774999999998,-0.999969482421875
17919.14,-0.999969482421875
17970.45,-0.999969482421875
18020.568,-0.999969482421875
18071.538,-0.999969482421875
18122.027,-0.999969482421875
18122.027,-0.999969482421875
18224.167,-0.999969482421875
18274.39,-0.999969482421875
18324.768,-0.999969482421875
18374.49,-0.999969482421875
18424.809,-0.999969482421875
18474.365999999998,-0.999969482421875
18524.588,-0.999969482421875
18574.51,-0.999969482421875
18574.51,-0.999969482421875
18675.676,-0.999969482421875
18726.375999999997,-0.999969482421875
18726.375999999997,-0.999969482421875
18826.995,-0.999969482421875
18826.995,-0.999969482421875
18927.909,-0.999969482421875
18927.909,-0.999969482421875
19029.098,-0.999969482421875
19079.654000000002,-0.999969482421875
19132.911,-0.999969482421875
19132.911,-0.999969482421875
19132.911,-0.999969482421875
19132.911,-0.999969482421875
19132.911,-0.999969482421875
19384.711,-0.999969482421875
19435.244000000002,-0.999969482421875
19486.272,-0.999969482421875
19537.503,-0.999969482421875
19589.676,-0.999969482421875
19639.566,-0.999969482421875
19689.876,-0.999969482421875
19740.427,-0.999969482421875
19790.05,-0.999969482421875
19841.325,-0.999969482421875
19891.645,-0.999969482421875
19941.652000000002,-0.999969482421875
19991.977,-0.999969482421875
20043.876,-0.999969482421875
20094.794,-0.999969482421875
20145.155,-0.999969482421875
20195.915,-0.999969482421875
20247.644999999997,-0.999969482421875
20297.222999999998,-0.999969482421875
20351.658,-0.999969482421875
20402.796,-0.999969482421875
20402.796,-0.999969482421875
20502.688,-0.999969482421875
20552.5,-0.999969482421875
20602.561999999998,-0.999969482421875
20652.771999999997,-0.999969482421875
20702.743000000002,-0.999969482421875
20753.563,-0.999969482421875
20803.469,-0.999969482421875
20853.938,-0.999969482421875
20904.184999999998,-0.999969482421875
20955.495,-0.999969482421875
21012.785,-0.999969482421875
21063.669,-0.999969482421875
21115.652000000002,-0.999969482421875
21165.361999999997,-0.999969482421875
21218.578,-0.999969482421875
21269.962,-0.999969482421875
21269.962,-0.999969482421875
21269.962,-0.999969482421875
21420.88,-0.999969482421875
21470.424000000003,-0.999969482421875
21520.492000000002,-0.999969482421875
21570.845999999998,-0.999969482421875
21620.428,-0.999969482421875
21670.062,-0.999969482421875
21720.337,-0.999969482421875
21771.559,-0.999969482421875
21822.879,-0.999969482421875
21873.470999999998,-0.999969482421875
21932.896,-0.999969482421875
21982.105,-0.999969482421875
22032.885000000002,-0.999969482421875
22083.714,-0.999969482421875
22083.714,-0.999969482421875
22083.714,-0.999969482421875
22235.789,-0.999969482421875
22285.011000000002,-0.999969482421875
22335.560999999998,-0.999969482421875
22386.096999999998,-0.999969482421875
22448.225000000002,-0.999969482421875
22487.690000000002,-0.999969482421875
22538.534,-0.999969482421875
22589.968,-0.999969482421875
22645.606,-0.999969482421875
22697.668,-0.999969482421875
22748.172,-0.999969482421875
22798.671,-0.999969482421875
22849.077999999998,-0.999969482421875
22899.272,-0.999969482421875
22950.016000000003,-0.999969482421875
23000.574,-0.999969482421875
23050.149,-0.999969482421875
23105.865999999998,-0.999969482421875
23155.894,-0.999969482421875
23205.851,-0.999969482421875
23255.854,-0.999969482421875
23307.835,-0.999969482421875
23359.705,-0.999969482421875
23408.822,-0.999969482421875
23459.078,-0.999969482421875
23459.078,-0.999969482421875
