event time,event
0.0,0.0
2997.304,6.0
2997.304,6.0
2997.304,6.0
2997.304,6.0
2997.304,6.0
2997.304,6.0
4266.148,7.0
4315.684,7.0
4315.684,7.0
4315.684,7.0
4315.684,7.0
4315.684,7.0
4315.684,7.0
4315.684,7.0
4315.684,7.0
4315.684,7.0
4315.684,7.0
4315.684,7.0
4315.684,7.0
4315.684,7.0
4315.684,7.0
4315.684,7.0
4315.684,7.0
4315.684,7.0
6344.657,7.0
6344.657,7.0
6344.657,7.0
8102.829,10.0
8102.829,10.0
8102.829,10.0
8102.829,10.0
8102.829,10.0
12107.805,7.0
12107.805,7.0
12200.455,7.0
12200.455,7.0
12200.455,7.0
12200.455,7.0
12404.557999999999,7.0
12404.557999999999,7.0
12404.557999999999,7.0
12404.557999999999,7.0
12404.557999999999,7.0
12404.557999999999,7.0
12404.557999999999,7.0
12404.557999999999,7.0
12404.557999999999,7.0
12404.557999999999,7.0
12404.557999999999,7.0
12404.557999999999,7.0
12404.557999999999,7.0
12404.557999999999,7.0
12404.557999999999,7.0
13194.023,7.0
13244.875,7.0
13295.279,7.0
13345.993999999999,7.0
13396.359,7.0
13446.149,7.0
14409.595,3.0
14460.138,3.0
14460.138,3.0
14561.885999999999,3.0
14561.885999999999,3.0
14561.885999999999,3.0
14561.885999999999,3.0
18805.948,4.0
18857.868,4.0
18907.837,4.0
18957.733999999997,4.0
19930.364,4.0
19980.581000000002,4.0
20042.542999999998,4.0
20042.542999999998,4.0
20042.542999999998,4.0
25264.240999999998,7.0
25314.391,7.0
25364.813000000002,7.0
25439.388000000003,7.0
25492.774,7.0
25543.207,7.0
25593.789,7.0
25643.853,7.0
25711.049,7.0
25762.05,7.0
25812.584000000003,7.0
25863.155,7.0
25913.882,7.0
25913.882,7.0
25913.882,7.0
25913.882,7.0
26113.817000000003,7.0
26113.817000000003,7.0
26113.817000000003,7.0
26264.626,7.0
26315.677,7.0
26366.017,7.0
26416.997,7.0
26466.631,7.0
26519.395,7.0
26571.493,7.0
26622.051,7.0
26673.131999999998,7.0
26673.131999999998,7.0
26673.131999999998,7.0
26673.131999999998,7.0
26882.58,7.0
26933.726,7.0
26987.127999999997,7.0
27040.969,7.0
27091.640000000003,7.0
27142.13,7.0
27193.16,7.0
27243.18,7.0
27293.22,7.0
27344.134000000002,7.0
27394.04,7.0
27444.051000000003,7.0
27494.218,7.0
32641.872999999996,7.0
32691.374000000003,7.0
32740.779000000002,7.0
32791.883,7.0
32842.381,7.0
32892.418,7.0
32944.072,7.0
32993.723000000005,7.0
33044.154,7.0
33095.206,7.0
33147.1,7.0
33196.987,7.0
33247.592,7.0
33300.10999999999,7.0
33350.198,7.0
33414.099,7.0
33465.81,7.0
33516.223,7.0
33567.031,7.0
33617.165,7.0
33667.286,7.0
33717.847,7.0
33768.378,7.0
33819.226,7.0
33869.764,7.0
33921.735,7.0
33971.914,7.0
34021.866,7.0
34072.782,7.0
34123.280999999995,7.0
34172.777,7.0
34222.779,7.0
34273.804,7.0
34324.792,7.0
34375.729,7.0
34425.9,7.0
34476.642,7.0
41453.366,7.0
41453.366,7.0
41554.308,7.0
41604.278999999995,7.0
41660.246999999996,7.0
41710.219000000005,7.0
41760.193,7.0
41810.169,7.0
41860.132,7.0
41860.132,7.0
41860.132,7.0
41860.132,7.0
41860.132,7.0
41860.132,7.0
42164.493,7.0
42216.456999999995,7.0
42274.424000000006,7.0
42330.924000000006,7.0
42381.895,7.0
42445.375,7.0
42494.345,7.0
42547.313,7.0
42598.717000000004,7.0
42649.704,7.0
42701.596000000005,7.0
42751.567,7.0
42801.536,7.0
42851.509,7.0
42906.893,7.0
42960.862,7.0
43011.833000000006,7.0
43062.803,7.0
43112.775,7.0
43163.718,7.0
43215.604999999996,7.0
