event time,event
48480.251000000004,7.0
48530.25,7.0
48580.073,7.0
48630.265999999996,7.0
48680.492999999995,7.0
48731.271,7.0
48780.796,7.0
48830.603,7.0
48880.920000000006,7.0
48931.256,7.0
48982.128000000004,7.0
49032.559,7.0
49084.102,7.0
49133.743,7.0
49184.246999999996,7.0
49235.128000000004,7.0
49286.229,7.0
49335.71,7.0
49386.814,7.0
49439.015,7.0
49489.921,7.0
49540.239,7.0
49591.467000000004,7.0
49642.55,7.0
49693.424,7.0
49744.146,7.0
49794.144,7.0
49848.134,7.0
49896.251,7.0
49947.183000000005,7.0
49997.186,7.0
50046.611,7.0
50097.627,7.0
50148.054000000004,7.0
50198.23499999999,7.0
50248.691,7.0
50299.176,7.0
50350.28,7.0
50399.916,7.0
50449.62,7.0
50500.104999999996,7.0
50550.282,7.0
50600.208,7.0
50650.392,7.0
50702.189,7.0
50753.082,7.0
50805.97,7.0
50858.253,7.0
50910.240000000005,7.0
50958.608,7.0
51008.518000000004,7.0
51059.365,7.0
51109.998,7.0
51159.644,7.0
51210.31,7.0
51260.08,7.0
51310.52,7.0
51310.52,7.0
51310.52,7.0
51310.52,7.0
51310.52,7.0
51310.52,7.0
51310.52,7.0
51310.52,7.0
51310.52,7.0
51310.52,7.0
51310.52,7.0
51310.52,7.0
51310.52,7.0
51310.52,7.0
51310.52,7.0
51310.52,7.0
51310.52,7.0
51310.52,7.0
51310.52,7.0
51310.52,7.0
51310.52,7.0
51310.52,7.0
51310.52,7.0
51310.52,7.0
51310.52,7.0
51310.52,7.0
51310.52,7.0
51310.52,7.0
51310.52,7.0
51310.52,7.0
51310.52,7.0
51310.52,7.0
51310.52,7.0
51310.52,7.0
51310.52,7.0
51310.52,7.0
51310.52,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
53188.054000000004,7.0
