dateTime;;Time;Value;
08-30-2021;;21:02:23;89;confidence:1}
08-30-2021;;21:02:28;90;confidence:2}
08-30-2021;;21:02:38;91;confidence:2}
08-30-2021;;21:02:43;92;confidence:2}
08-30-2021;;21:02:48;91;confidence:2}
08-30-2021;;21:02:53;93;confidence:1}
08-30-2021;;21:02:58;94;confidence:2}
08-30-2021;;21:03:08;95;confidence:2}
08-30-2021;;21:03:13;94;confidence:2}
08-30-2021;;21:03:18;89;confidence:2}
08-30-2021;;21:03:23;88;confidence:2}
08-30-2021;;21:03:28;91;confidence:2}
08-30-2021;;21:03:33;93;confidence:2}
08-30-2021;;21:03:38;93;confidence:1}
08-30-2021;;21:03:43;92;confidence:1}
08-30-2021;;21:03:48;91;confidence:2}
08-30-2021;;21:03:58;91;confidence:1}
08-30-2021;;21:04:08;93;confidence:1}
08-30-2021;;21:04:13;95;confidence:1}
08-30-2021;;21:04:18;96;confidence:1}
08-30-2021;;21:04:23;95;confidence:1}
08-30-2021;;21:04:28;96;confidence:1}
08-30-2021;;21:04:33;96;confidence:2}
08-30-2021;;21:04:38;94;confidence:1}
08-30-2021;;21:04:43;89;confidence:1}
08-30-2021;;21:04:48;87;confidence:1}
08-30-2021;;21:04:53;84;confidence:2}
08-30-2021;;21:04:58;85;confidence:2}
08-30-2021;;21:05:03;85;confidence:3}
08-30-2021;;21:05:08;86;confidence:2}
08-30-2021;;21:05:13;85;confidence:2}
08-30-2021;;21:05:18;84;confidence:1}
08-30-2021;;21:05:23;86;confidence:1}
08-30-2021;;21:05:28;91;confidence:1}
08-30-2021;;21:05:33;95;confidence:1}
08-30-2021;;21:05:43;93;confidence:3}
08-30-2021;;21:05:48;95;confidence:1}
08-30-2021;;21:05:53;94;confidence:1}
08-30-2021;;21:06:03;95;confidence:1}
08-30-2021;;21:06:08;96;confidence:2}
08-30-2021;;21:06:13;95;confidence:1}
08-30-2021;;21:06:23;95;confidence:2}
08-30-2021;;21:06:28;96;confidence:1}
08-30-2021;;21:06:33;96;confidence:2}
08-30-2021;;21:06:38;97;confidence:2}
08-30-2021;;21:06:43;96;confidence:2}
08-30-2021;;21:06:48;96;confidence:2}
08-30-2021;;21:06:58;95;confidence:2}
08-30-2021;;21:07:03;96;confidence:2}
08-30-2021;;21:07:08;96;confidence:1}
08-30-2021;;21:07:13;97;confidence:2}
08-30-2021;;21:07:28;96;confidence:2}
08-30-2021;;21:07:33;97;confidence:2}
08-30-2021;;21:07:38;96;confidence:2}
08-30-2021;;21:07:43;97;confidence:2}
08-30-2021;;21:07:48;96;confidence:2}
08-30-2021;;21:08:03;96;confidence:2}
08-30-2021;;21:08:18;94;confidence:2}
08-30-2021;;21:08:28;95;confidence:2}
08-30-2021;;21:08:33;95;confidence:1}
08-30-2021;;21:08:38;96;confidence:2}
08-30-2021;;21:08:53;94;confidence:2}
08-30-2021;;21:08:58;93;confidence:2}
08-30-2021;;21:09:03;93;confidence:1}
08-30-2021;;21:09:08;92;confidence:1}
08-30-2021;;21:09:13;93;confidence:1}
08-30-2021;;21:09:18;94;confidence:2}
08-30-2021;;21:09:23;95;confidence:2}
08-30-2021;;21:09:28;96;confidence:2}
08-30-2021;;21:09:33;97;confidence:2}
08-30-2021;;21:09:38;96;confidence:2}
08-30-2021;;21:09:43;95;confidence:2}
08-30-2021;;21:09:48;96;confidence:2}
08-30-2021;;21:09:53;96;confidence:2}
08-30-2021;;21:10:08;96;confidence:2}
08-30-2021;;21:10:13;97;confidence:1}
08-30-2021;;21:10:18;97;confidence:2}
08-30-2021;;21:10:28;96;confidence:2}
08-30-2021;;21:10:33;95;confidence:2}
08-30-2021;;21:10:38;94;confidence:1}
08-30-2021;;21:10:48;95;confidence:1}
08-30-2021;;21:10:53;96;confidence:1}
08-30-2021;;21:11:03;96;confidence:2}
08-30-2021;;21:11:08;97;confidence:2}
08-30-2021;;21:11:23;96;confidence:1}
08-30-2021;;21:11:33;95;confidence:1}
08-30-2021;;21:11:38;94;confidence:2}
08-30-2021;;21:11:48;94;confidence:1}
08-30-2021;;21:11:53;93;confidence:2}
08-30-2021;;21:11:58;95;confidence:3}
08-30-2021;;21:12:03;95;confidence:2}
08-30-2021;;21:12:08;95;confidence:3}
08-30-2021;;21:12:13;94;confidence:2}
08-30-2021;;21:12:23;93;confidence:2}
08-30-2021;;21:12:28;94;confidence:2}
08-30-2021;;21:12:33;96;confidence:2}
08-30-2021;;21:12:38;97;confidence:2}
08-30-2021;;21:12:48;97;confidence:1}
08-30-2021;;21:12:53;98;confidence:2}
08-30-2021;;21:13:03;99;confidence:2}
08-30-2021;;21:13:08;100;confidence:1}
08-30-2021;;21:13:13;101;confidence:2}
08-30-2021;;21:13:18;101;confidence:1}
08-30-2021;;21:13:23;99;confidence:1}
08-30-2021;;21:13:33;98;confidence:1}
08-30-2021;;21:13:38;96;confidence:2}
08-30-2021;;21:13:43;96;confidence:1}
08-30-2021;;21:13:48;95;confidence:1}
08-30-2021;;21:13:53;96;confidence:1}
08-30-2021;;21:13:58;98;confidence:2}
08-30-2021;;21:14:08;98;confidence:1}
08-30-2021;;21:14:23;98;confidence:2}
08-30-2021;;21:14:28;99;confidence:2}
08-30-2021;;21:14:33;98;confidence:2}
08-30-2021;;21:14:38;98;confidence:1}
08-30-2021;;21:14:48;100;confidence:2}
08-30-2021;;21:14:53;102;confidence:2}
08-30-2021;;21:15:03;101;confidence:2}
08-30-2021;;21:15:13;102;confidence:2}
08-30-2021;;21:15:18;101;confidence:2}
08-30-2021;;21:15:23;102;confidence:2}
08-30-2021;;21:15:28;101;confidence:2}
08-30-2021;;21:15:33;99;confidence:1}
08-30-2021;;21:15:38;97;confidence:1}
08-30-2021;;21:15:43;96;confidence:2}
08-30-2021;;21:15:48;97;confidence:2}
08-30-2021;;21:15:53;98;confidence:2}
08-30-2021;;21:15:58;98;confidence:2}
08-30-2021;;21:16:08;97;confidence:2}
08-30-2021;;21:16:13;98;confidence:2}
08-30-2021;;21:16:18;98;confidence:1}
08-30-2021;;21:16:23;98;confidence:2}
08-30-2021;;21:16:38;97;confidence:2}
08-30-2021;;21:16:43;96;confidence:3}
08-30-2021;;21:16:53;97;confidence:2}
08-30-2021;;21:17:03;96;confidence:2}
08-30-2021;;21:17:08;97;confidence:2}
08-30-2021;;21:17:13;99;confidence:2}
08-30-2021;;21:17:18;100;confidence:2}
08-30-2021;;21:17:28;99;confidence:2}
08-30-2021;;21:17:33;100;confidence:2}
08-30-2021;;21:17:38;101;confidence:2}
08-30-2021;;21:17:43;102;confidence:2}
08-30-2021;;21:17:48;101;confidence:2}
08-30-2021;;21:17:53;100;confidence:2}
08-30-2021;;21:18:03;99;confidence:2}
08-30-2021;;21:18:08;98;confidence:2}
08-30-2021;;21:18:23;98;confidence:2}
08-30-2021;;21:18:38;98;confidence:2}
08-30-2021;;21:18:43;99;confidence:2}
08-30-2021;;21:18:48;98;confidence:2}
08-30-2021;;21:18:53;99;confidence:2}
08-30-2021;;21:18:58;100;confidence:2}
08-30-2021;;21:19:03;102;confidence:2}
08-30-2021;;21:19:08;102;confidence:2}
08-30-2021;;21:19:13;101;confidence:1}
08-30-2021;;21:19:18;102;confidence:2}
08-30-2021;;21:19:28;101;confidence:2}
08-30-2021;;21:19:33;102;confidence:2}
08-30-2021;;21:19:48;102;confidence:2}
08-30-2021;;21:19:53;103;confidence:1}
08-30-2021;;21:20:03;102;confidence:2}
08-30-2021;;21:20:08;102;confidence:1}
08-30-2021;;21:20:13;100;confidence:1}
08-30-2021;;21:20:18;100;confidence:2}
08-30-2021;;21:20:28;98;confidence:2}
08-30-2021;;21:20:33;99;confidence:1}
08-30-2021;;21:20:38;99;confidence:2}
08-30-2021;;21:20:43;100;confidence:2}
08-30-2021;;21:20:53;101;confidence:2}
08-30-2021;;21:20:58;100;confidence:2}
08-30-2021;;21:21:03;101;confidence:2}
08-30-2021;;21:21:18;100;confidence:2}
08-30-2021;;21:21:23;99;confidence:2}
08-30-2021;;21:21:28;96;confidence:1}
08-30-2021;;21:21:33;95;confidence:2}
08-30-2021;;21:21:38;96;confidence:2}
08-30-2021;;21:21:43;98;confidence:2}
08-30-2021;;21:21:53;97;confidence:2}
08-30-2021;;21:21:58;98;confidence:1}
08-30-2021;;21:22:03;99;confidence:1}
08-30-2021;;21:22:08;100;confidence:2}
08-30-2021;;21:22:18;101;confidence:2}
08-30-2021;;21:22:33;101;confidence:2}
08-30-2021;;21:22:43;104;confidence:2}
08-30-2021;;21:22:48;105;confidence:2}
08-30-2021;;21:22:53;104;confidence:2}
08-30-2021;;21:23:08;104;confidence:2}
08-30-2021;;21:23:23;102;confidence:2}
08-30-2021;;21:23:38;99;confidence:2}
08-30-2021;;21:23:43;95;confidence:2}
08-30-2021;;21:23:48;97;confidence:3}
08-30-2021;;21:23:53;96;confidence:3}
08-30-2021;;21:23:58;96;confidence:2}
08-30-2021;;21:24:03;95;confidence:2}
08-30-2021;;21:24:13;96;confidence:2}
08-30-2021;;21:24:18;97;confidence:2}
08-30-2021;;21:24:23;96;confidence:3}
08-30-2021;;21:24:28;93;confidence:2}
08-30-2021;;21:24:33;92;confidence:2}
08-30-2021;;21:24:38;94;confidence:3}
08-30-2021;;21:24:43;96;confidence:2}
08-30-2021;;21:24:48;95;confidence:1}
08-30-2021;;21:24:53;93;confidence:1}
08-30-2021;;21:24:58;92;confidence:2}
08-30-2021;;21:25:08;93;confidence:2}
08-30-2021;;21:25:13;94;confidence:2}
08-30-2021;;21:25:18;95;confidence:2}
08-30-2021;;21:25:23;96;confidence:2}
08-30-2021;;21:25:28;95;confidence:2}
08-30-2021;;21:25:43;95;confidence:2}
08-30-2021;;21:25:48;98;confidence:2}
08-30-2021;;21:25:53;99;confidence:3}
08-30-2021;;21:26:03;99;confidence:2}
08-30-2021;;21:26:18;98;confidence:2}
08-30-2021;;21:26:28;100;confidence:2}
08-30-2021;;21:26:33;101;confidence:2}
08-30-2021;;21:26:38;100;confidence:2}
08-30-2021;;21:26:43;99;confidence:2}
08-30-2021;;21:26:48;98;confidence:2}
08-30-2021;;21:26:53;101;confidence:2}
08-30-2021;;21:26:58;99;confidence:2}
08-30-2021;;21:27:03;98;confidence:2}
08-30-2021;;21:27:18;98;confidence:2}
08-30-2021;;21:27:33;98;confidence:2}
08-30-2021;;21:27:38;97;confidence:1}
08-30-2021;;21:27:43;95;confidence:3}
08-30-2021;;21:27:48;92;confidence:2}
08-30-2021;;21:27:58;91;confidence:2}
08-30-2021;;21:28:08;93;confidence:1}
08-30-2021;;21:28:13;95;confidence:1}
08-30-2021;;21:28:18;97;confidence:2}
08-30-2021;;21:28:23;98;confidence:3}
08-30-2021;;21:28:28;99;confidence:1}
08-30-2021;;21:28:33;97;confidence:2}
08-30-2021;;21:28:38;98;confidence:2}
08-30-2021;;21:28:43;98;confidence:1}
08-30-2021;;21:28:48;97;confidence:2}
08-30-2021;;21:28:53;99;confidence:1}
08-30-2021;;21:29:03;98;confidence:2}
08-30-2021;;21:29:08;99;confidence:2}
08-30-2021;;21:29:13;101;confidence:2}
08-30-2021;;21:29:28;100;confidence:2}
08-30-2021;;21:29:33;100;confidence:1}
08-30-2021;;21:29:38;101;confidence:1}
08-30-2021;;21:29:48;100;confidence:1}
08-30-2021;;21:29:53;101;confidence:1}
08-30-2021;;21:29:58;99;confidence:2}
08-30-2021;;21:30:03;98;confidence:2}
08-30-2021;;21:30:08;97;confidence:2}
08-30-2021;;21:30:13;96;confidence:2}
08-30-2021;;21:30:18;96;confidence:3}
08-30-2021;;21:30:23;95;confidence:2}
08-30-2021;;21:30:28;96;confidence:2}
08-30-2021;;21:30:38;97;confidence:2}
08-30-2021;;21:30:43;98;confidence:2}
08-30-2021;;21:30:58;98;confidence:2}
08-30-2021;;21:31:13;99;confidence:2}
08-30-2021;;21:31:18;99;confidence:3}
08-30-2021;;21:31:23;97;confidence:2}
08-30-2021;;21:31:28;96;confidence:2}
08-30-2021;;21:31:38;97;confidence:2}
08-30-2021;;21:31:43;99;confidence:2}
08-30-2021;;21:31:48;101;confidence:2}
08-30-2021;;21:32:03;100;confidence:2}
08-30-2021;;21:32:13;99;confidence:1}
08-30-2021;;21:32:18;98;confidence:1}
08-30-2021;;21:32:28;99;confidence:3}
08-30-2021;;21:32:33;97;confidence:3}
08-30-2021;;21:32:38;96;confidence:2}
08-30-2021;;21:32:43;95;confidence:2}
08-30-2021;;21:32:48;96;confidence:2}
08-30-2021;;21:32:53;97;confidence:2}
08-30-2021;;21:33:03;96;confidence:2}
08-30-2021;;21:33:08;97;confidence:2}
08-30-2021;;21:33:13;99;confidence:2}
08-30-2021;;21:33:18;99;confidence:1}
08-30-2021;;21:33:23;99;confidence:3}
08-30-2021;;21:33:28;98;confidence:2}
08-30-2021;;21:33:33;96;confidence:2}
08-30-2021;;21:33:48;97;confidence:1}
08-30-2021;;21:33:53;98;confidence:2}
08-30-2021;;21:34:08;99;confidence:2}
08-30-2021;;21:34:13;101;confidence:1}
08-30-2021;;21:34:18;100;confidence:2}
08-30-2021;;21:34:23;101;confidence:1}
08-30-2021;;21:34:38;103;confidence:2}
08-30-2021;;21:34:48;102;confidence:1}
08-30-2021;;21:34:53;103;confidence:2}
08-30-2021;;21:34:58;102;confidence:1}
08-30-2021;;21:35:03;100;confidence:1}
08-30-2021;;21:35:08;102;confidence:2}
08-30-2021;;21:35:18;101;confidence:2}
08-30-2021;;21:35:23;102;confidence:2}
08-30-2021;;21:35:28;101;confidence:2}
08-30-2021;;21:35:33;98;confidence:3}
08-30-2021;;21:35:38;93;confidence:2}
08-30-2021;;21:35:43;94;confidence:3}
08-30-2021;;21:35:48;95;confidence:3}
08-30-2021;;21:35:53;94;confidence:3}
08-30-2021;;21:35:58;96;confidence:3}
08-30-2021;;21:36:03;98;confidence:3}
08-30-2021;;21:36:08;99;confidence:2}
08-30-2021;;21:36:18;98;confidence:2}
08-30-2021;;21:36:23;95;confidence:3}
08-30-2021;;21:36:33;96;confidence:3}
08-30-2021;;21:36:38;97;confidence:3}
08-30-2021;;21:36:43;98;confidence:2}
08-30-2021;;21:36:58;99;confidence:2}
08-30-2021;;21:37:03;99;confidence:3}
08-30-2021;;21:37:08;101;confidence:3}
08-30-2021;;21:37:13;102;confidence:2}
08-30-2021;;21:37:28;102;confidence:2}
08-30-2021;;21:37:33;101;confidence:3}
08-30-2021;;21:37:38;100;confidence:2}
08-30-2021;;21:37:43;100;confidence:3}
08-30-2021;;21:37:48;100;confidence:2}
08-30-2021;;21:37:58;99;confidence:2}
08-30-2021;;21:38:03;100;confidence:2}
08-30-2021;;21:38:08;101;confidence:2}
08-30-2021;;21:38:13;99;confidence:2}
08-30-2021;;21:38:18;98;confidence:2}
08-30-2021;;21:38:23;97;confidence:1}
08-30-2021;;21:38:28;98;confidence:2}
08-30-2021;;21:38:33;97;confidence:1}
08-30-2021;;21:38:38;93;confidence:2}
08-30-2021;;21:38:43;92;confidence:1}
08-30-2021;;21:38:48;93;confidence:1}
08-30-2021;;21:38:53;94;confidence:1}
08-30-2021;;21:38:58;93;confidence:1}
08-30-2021;;21:39:03;91;confidence:1}
08-30-2021;;21:39:08;94;confidence:1}
08-30-2021;;21:39:13;96;confidence:1}
08-30-2021;;21:39:18;97;confidence:2}
08-30-2021;;21:39:33;97;confidence:1}
08-30-2021;;21:39:41;97;confidence:0}
08-30-2021;;21:39:56;96;confidence:1}
08-30-2021;;21:40:01;97;confidence:1}
08-30-2021;;21:40:06;99;confidence:1}
08-30-2021;;21:40:11;98;confidence:1}
08-30-2021;;21:40:16;94;confidence:1}
08-30-2021;;21:40:21;89;confidence:1}
08-30-2021;;21:40:31;90;confidence:1}
08-30-2021;;21:40:36;92;confidence:1}
08-30-2021;;21:40:46;90;confidence:1}
08-30-2021;;21:40:51;88;confidence:1}
08-30-2021;;21:56:03;85;confidence:0}
08-30-2021;;21:56:08;78;confidence:0}
08-30-2021;;21:56:13;77;confidence:0}
08-30-2021;;21:56:18;76;confidence:1}
08-30-2021;;21:56:23;82;confidence:1}
08-30-2021;;21:56:28;85;confidence:1}
08-30-2021;;21:56:33;88;confidence:1}
08-30-2021;;21:56:38;87;confidence:1}
08-30-2021;;21:56:48;84;confidence:1}
08-30-2021;;21:57:03;83;confidence:1}
08-30-2021;;21:57:08;82;confidence:1}
08-30-2021;;21:57:13;80;confidence:1}
08-30-2021;;21:57:18;80;confidence:2}
08-30-2021;;21:57:23;81;confidence:3}
08-30-2021;;21:57:28;80;confidence:3}
08-30-2021;;21:57:33;82;confidence:1}
08-30-2021;;21:57:43;84;confidence:1}
08-30-2021;;21:57:48;84;confidence:2}
08-30-2021;;21:57:53;81;confidence:2}
08-30-2021;;21:57:58;80;confidence:3}
08-30-2021;;21:58:03;78;confidence:2}
08-30-2021;;21:58:08;76;confidence:1}
08-30-2021;;21:58:18;78;confidence:1}
08-30-2021;;21:58:23;79;confidence:1}
08-30-2021;;21:58:28;78;confidence:1}
08-30-2021;;21:58:33;76;confidence:1}
08-30-2021;;21:58:38;74;confidence:1}
08-30-2021;;21:58:43;77;confidence:1}
08-30-2021;;21:58:48;80;confidence:1}
08-30-2021;;21:58:58;81;confidence:1}
08-30-2021;;21:59:03;80;confidence:1}
08-30-2021;;21:59:08;79;confidence:1}
08-30-2021;;21:59:13;80;confidence:3}
08-30-2021;;21:59:18;84;confidence:3}
08-30-2021;;21:59:23;81;confidence:3}
08-30-2021;;21:59:28;78;confidence:3}
08-30-2021;;21:59:33;80;confidence:3}
08-30-2021;;21:59:38;83;confidence:3}
08-30-2021;;21:59:43;84;confidence:3}
08-30-2021;;21:59:48;85;confidence:3}
08-30-2021;;21:59:58;87;confidence:3}
08-30-2021;;22:00:08;87;confidence:2}
08-30-2021;;22:00:13;85;confidence:1}
08-30-2021;;22:00:18;86;confidence:1}
08-30-2021;;22:00:23;88;confidence:1}
08-30-2021;;22:00:33;85;confidence:1}
08-30-2021;;22:00:38;83;confidence:1}
08-30-2021;;22:00:43;80;confidence:1}
08-30-2021;;22:00:48;78;confidence:1}
08-30-2021;;22:00:53;79;confidence:1}
08-30-2021;;22:00:58;80;confidence:1}
08-30-2021;;22:01:08;81;confidence:2}
08-30-2021;;22:01:13;82;confidence:1}
08-30-2021;;22:01:18;80;confidence:1}
08-30-2021;;22:01:23;80;confidence:1}
08-30-2021;;22:01:33;79;confidence:3}
08-30-2021;;22:01:38;79;confidence:2}
08-30-2021;;22:01:48;79;confidence:3}
08-30-2021;;22:01:53;80;confidence:2}
08-30-2021;;22:02:03;78;confidence:2}
08-30-2021;;22:02:13;80;confidence:3}
08-30-2021;;22:02:18;80;confidence:2}
08-30-2021;;22:02:23;79;confidence:1}
08-30-2021;;22:02:33;80;confidence:1}
08-30-2021;;22:02:43;81;confidence:1}
08-30-2021;;22:02:48;82;confidence:2}
08-30-2021;;22:03:03;80;confidence:2}
08-30-2021;;22:03:13;81;confidence:1}
08-30-2021;;22:03:18;82;confidence:1}
08-30-2021;;22:03:23;81;confidence:1}
08-30-2021;;22:03:28;83;confidence:2}
08-30-2021;;22:03:33;82;confidence:1}
08-30-2021;;22:03:38;81;confidence:1}
08-30-2021;;22:03:43;80;confidence:2}
08-30-2021;;22:03:48;79;confidence:2}
08-30-2021;;22:03:53;78;confidence:2}
08-30-2021;;22:03:58;77;confidence:1}
08-30-2021;;22:04:08;79;confidence:1}
08-30-2021;;22:04:13;80;confidence:2}
08-30-2021;;22:04:18;81;confidence:2}
08-30-2021;;22:04:23;80;confidence:2}
08-30-2021;;22:04:28;78;confidence:1}
08-30-2021;;22:04:33;76;confidence:1}
08-30-2021;;22:04:43;78;confidence:1}
08-30-2021;;22:04:48;76;confidence:2}
08-30-2021;;22:04:53;76;confidence:3}
08-30-2021;;22:04:58;73;confidence:2}
08-30-2021;;22:05:08;74;confidence:3}
08-30-2021;;22:05:13;73;confidence:3}
08-30-2021;;22:05:18;72;confidence:2}
08-30-2021;;22:05:33;72;confidence:1}
08-30-2021;;22:05:38;74;confidence:1}
08-30-2021;;22:05:43;77;confidence:1}
08-30-2021;;22:05:48;80;confidence:1}
08-30-2021;;22:05:53;82;confidence:1}
08-30-2021;;22:05:58;81;confidence:1}
08-30-2021;;22:06:03;82;confidence:1}
08-30-2021;;22:06:08;81;confidence:1}
08-30-2021;;22:06:13;81;confidence:2}
08-30-2021;;22:06:18;82;confidence:2}
08-30-2021;;22:06:23;83;confidence:2}
08-30-2021;;22:06:28;84;confidence:2}
08-30-2021;;22:06:33;85;confidence:2}
08-30-2021;;22:06:38;82;confidence:2}
08-30-2021;;22:06:43;82;confidence:1}
08-30-2021;;22:06:48;83;confidence:1}
08-30-2021;;22:06:53;84;confidence:1}
08-30-2021;;22:06:58;85;confidence:1}
08-30-2021;;22:07:03;84;confidence:1}
08-30-2021;;22:07:13;83;confidence:1}
08-30-2021;;22:07:18;82;confidence:1}
08-30-2021;;22:07:28;83;confidence:2}
08-30-2021;;22:07:33;82;confidence:1}
08-30-2021;;22:07:38;79;confidence:1}
08-30-2021;;22:07:43;78;confidence:1}
08-30-2021;;22:07:58;77;confidence:3}
08-30-2021;;22:08:03;76;confidence:3}
08-30-2021;;22:08:08;75;confidence:2}
08-30-2021;;22:08:18;76;confidence:1}
08-30-2021;;22:08:23;75;confidence:1}
08-30-2021;;22:08:38;74;confidence:2}
08-30-2021;;22:08:43;73;confidence:3}
08-30-2021;;22:08:53;74;confidence:3}
08-30-2021;;22:08:58;75;confidence:2}
08-30-2021;;22:09:03;76;confidence:2}
08-30-2021;;22:09:08;78;confidence:3}
08-30-2021;;22:09:18;78;confidence:2}
08-30-2021;;22:09:23;77;confidence:3}
08-30-2021;;22:09:28;78;confidence:2}
08-30-2021;;22:09:33;77;confidence:3}
08-30-2021;;22:09:38;76;confidence:2}
08-30-2021;;22:09:43;76;confidence:1}
08-30-2021;;22:09:48;77;confidence:1}
08-30-2021;;22:09:53;81;confidence:1}
08-30-2021;;22:09:58;82;confidence:3}
08-30-2021;;22:10:03;83;confidence:1}
08-30-2021;;22:10:08;78;confidence:1}
08-30-2021;;22:10:13;77;confidence:3}
08-30-2021;;22:10:23;77;confidence:2}
08-30-2021;;22:10:33;76;confidence:3}
08-30-2021;;22:10:38;76;confidence:2}
08-30-2021;;22:10:43;76;confidence:1}
08-30-2021;;22:10:48;76;confidence:2}
08-30-2021;;22:11:03;77;confidence:3}
08-30-2021;;22:11:08;74;confidence:3}
08-30-2021;;22:11:13;72;confidence:3}
08-30-2021;;22:11:18;74;confidence:2}
08-30-2021;;22:11:23;77;confidence:1}
08-30-2021;;22:11:33;79;confidence:1}
08-30-2021;;22:11:38;80;confidence:3}
08-30-2021;;22:11:43;80;confidence:2}
08-30-2021;;22:11:48;81;confidence:1}
08-30-2021;;22:11:58;80;confidence:1}
08-30-2021;;22:12:03;79;confidence:2}
08-30-2021;;22:12:08;79;confidence:3}
08-30-2021;;22:12:13;78;confidence:3}
08-30-2021;;22:12:23;76;confidence:3}
08-30-2021;;22:12:28;76;confidence:2}
08-30-2021;;22:12:33;76;confidence:1}
08-30-2021;;22:12:38;77;confidence:2}
08-30-2021;;22:12:43;80;confidence:1}
08-30-2021;;22:12:53;79;confidence:1}
08-30-2021;;22:12:58;78;confidence:1}
08-30-2021;;22:13:03;80;confidence:2}
08-30-2021;;22:13:08;81;confidence:2}
08-30-2021;;22:13:13;80;confidence:2}
08-30-2021;;22:13:23;81;confidence:1}
08-30-2021;;22:13:28;82;confidence:1}
08-30-2021;;22:13:33;83;confidence:1}
08-30-2021;;22:13:38;85;confidence:1}
08-30-2021;;22:13:43;87;confidence:1}
08-30-2021;;22:13:53;89;confidence:1}
08-30-2021;;22:14:08;89;confidence:1}
08-30-2021;;22:14:13;86;confidence:1}
08-30-2021;;22:14:18;84;confidence:1}
08-30-2021;;22:14:23;83;confidence:1}
08-30-2021;;22:14:28;82;confidence:2}
08-30-2021;;22:14:33;83;confidence:1}
08-30-2021;;22:14:38;82;confidence:1}
08-30-2021;;22:14:43;80;confidence:1}
08-30-2021;;22:14:48;80;confidence:2}
08-30-2021;;22:14:53;81;confidence:1}
08-30-2021;;22:14:58;79;confidence:2}
08-30-2021;;22:15:08;79;confidence:1}
08-30-2021;;22:15:13;78;confidence:2}
08-30-2021;;22:15:18;80;confidence:2}
08-30-2021;;22:15:28;79;confidence:1}
08-30-2021;;22:15:33;80;confidence:1}
08-30-2021;;22:15:38;81;confidence:1}
08-30-2021;;22:15:43;81;confidence:1}
08-30-2021;;22:15:48;83;confidence:1}
08-30-2021;;22:15:58;80;confidence:2}
08-30-2021;;22:16:03;77;confidence:2}
08-30-2021;;22:16:08;74;confidence:1}
08-30-2021;;22:16:18;76;confidence:1}
08-30-2021;;22:16:23;77;confidence:1}
08-30-2021;;22:16:28;78;confidence:1}
08-30-2021;;22:16:33;80;confidence:1}
08-30-2021;;22:16:38;80;confidence:3}
08-30-2021;;22:16:43;80;confidence:2}
08-30-2021;;22:16:48;80;confidence:1}
08-30-2021;;22:16:53;81;confidence:1}
08-30-2021;;22:17:03;80;confidence:1}
08-30-2021;;22:17:08;82;confidence:1}
08-30-2021;;22:17:13;80;confidence:1}
08-30-2021;;22:17:18;78;confidence:2}
08-30-2021;;22:17:23;77;confidence:3}
08-30-2021;;22:17:28;76;confidence:3}
08-30-2021;;22:17:33;76;confidence:2}
08-30-2021;;22:17:38;77;confidence:2}
08-30-2021;;22:17:48;78;confidence:2}
08-30-2021;;22:17:53;79;confidence:2}
08-30-2021;;22:17:58;78;confidence:1}
08-30-2021;;22:18:03;78;confidence:2}
08-30-2021;;22:18:08;78;confidence:1}
08-30-2021;;22:18:13;79;confidence:1}
08-30-2021;;22:18:18;79;confidence:1}
08-30-2021;;22:18:28;80;confidence:3}
08-30-2021;;22:18:33;80;confidence:2}
08-30-2021;;22:18:38;79;confidence:1}
08-30-2021;;22:18:43;80;confidence:1}
08-30-2021;;22:18:48;81;confidence:1}
08-30-2021;;22:18:53;82;confidence:1}
08-30-2021;;22:19:03;83;confidence:1}
08-30-2021;;22:19:08;81;confidence:1}
08-30-2021;;22:19:13;82;confidence:1}
08-30-2021;;22:19:18;84;confidence:1}
08-30-2021;;22:19:28;83;confidence:1}
08-30-2021;;22:19:33;84;confidence:1}
08-30-2021;;22:19:38;81;confidence:1}
08-30-2021;;22:19:43;80;confidence:2}
08-30-2021;;22:19:48;79;confidence:1}
08-30-2021;;22:19:53;78;confidence:2}
08-30-2021;;22:19:58;78;confidence:1}
08-30-2021;;22:20:13;80;confidence:2}
08-30-2021;;22:20:18;82;confidence:2}
08-30-2021;;22:20:23;81;confidence:2}
08-30-2021;;22:20:28;81;confidence:1}
08-30-2021;;22:20:33;80;confidence:1}
08-30-2021;;22:20:38;82;confidence:1}
08-30-2021;;22:20:43;84;confidence:1}
08-30-2021;;22:20:48;85;confidence:1}
08-30-2021;;22:20:53;85;confidence:3}
08-30-2021;;22:20:58;83;confidence:2}
08-30-2021;;22:21:03;80;confidence:3}
08-30-2021;;22:21:08;77;confidence:3}
08-30-2021;;22:21:13;76;confidence:2}
08-30-2021;;22:21:18;77;confidence:1}
08-30-2021;;22:21:23;78;confidence:2}
08-30-2021;;22:21:28;77;confidence:3}
08-30-2021;;22:21:33;76;confidence:3}
08-30-2021;;22:21:38;74;confidence:3}
08-30-2021;;22:21:43;74;confidence:2}
08-30-2021;;22:21:48;75;confidence:2}
08-30-2021;;22:21:53;76;confidence:2}
08-30-2021;;22:21:58;77;confidence:1}
08-30-2021;;22:22:03;80;confidence:1}
08-30-2021;;22:22:13;82;confidence:2}
08-30-2021;;22:22:18;81;confidence:2}
08-30-2021;;22:22:23;80;confidence:2}
08-30-2021;;22:22:38;81;confidence:1}
08-30-2021;;22:22:43;82;confidence:1}
