event time,event
0.0,0.0
1885.125,6.0
1885.125,6.0
1885.125,6.0
1885.125,6.0
1885.125,6.0
1885.125,6.0
1885.125,6.0
1885.125,6.0
3804.128,7.0
3804.128,7.0
3804.128,7.0
3804.128,7.0
3804.128,7.0
3804.128,7.0
3804.128,7.0
3804.128,7.0
3804.128,7.0
3804.128,7.0
3804.128,7.0
3804.128,7.0
3804.128,7.0
3804.128,7.0
3804.128,7.0
3804.128,7.0
3804.128,7.0
3804.128,7.0
3804.128,7.0
3804.128,7.0
3804.128,7.0
3804.128,7.0
8843.294,10.0
8843.294,10.0
8945.063,10.0
8945.063,10.0
8945.063,10.0
9097.276000000002,10.0
9097.276000000002,10.0
9198.256000000001,10.0
9198.256000000001,10.0
9198.256000000001,10.0
9198.256000000001,10.0
9401.827000000001,10.0
9452.526,10.0
11898.715,3.0
11898.715,3.0
11898.715,3.0
12099.752,3.0
12099.752,3.0
12099.752,3.0
20764.534,4.0
20764.534,4.0
20867.23,4.0
20867.23,4.0
20867.23,4.0
21525.45,4.0
21525.45,4.0
21525.45,4.0
21726.963,4.0
21726.963,4.0
21726.963,4.0
21726.963,4.0
24262.311,4.0
24262.311,4.0
24262.311,4.0
24262.311,4.0
24515.621,4.0
24515.621,4.0
24515.621,4.0
24515.621,4.0
25118.716,4.0
25118.716,4.0
25218.117,4.0
25269.003,4.0
25320.91,4.0
25826.906000000003,4.0
25826.906000000003,4.0
25826.906000000003,4.0
25978.506,4.0
27137.938,4.0
27187.891,4.0
27238.896,4.0
27291.641,4.0
27291.641,4.0
27948.461000000003,4.0
27998.595999999998,4.0
27998.595999999998,4.0
27998.595999999998,4.0
27998.595999999998,4.0
28659.803,4.0
28659.803,4.0
28659.803,4.0
28659.803,4.0
30221.067000000003,5.0
30221.067000000003,5.0
30221.067000000003,5.0
30221.067000000003,5.0
30526.631999999998,5.0
30577.715,5.0
30627.59,5.0
30677.633,5.0
31140.027,5.0
31191.063,5.0
31243.137000000002,5.0
31243.137000000002,5.0
31651.451999999997,5.0
31702.237,5.0
31753.001,5.0
31753.001,5.0
32209.867000000002,5.0
32209.867000000002,5.0
32209.867000000002,5.0
32209.867000000002,5.0
47824.413,10.0
47874.386,10.0
47925.354,10.0
47976.325000000004,10.0
48027.297,10.0
48077.827,10.0
48127.383,10.0
48178.231,10.0
48231.973000000005,10.0
49855.333,7.0
49905.064000000006,7.0
49956.316999999995,7.0
50008.372,7.0
50060.077999999994,7.0
50111.114,7.0
50162.043,7.0
50213.779,7.0
50264.602,7.0
50264.602,7.0
50364.192,7.0
50414.738999999994,7.0
50465.233,7.0
50516.478,7.0
50566.476,7.0
50617.703,7.0
50667.361,7.0
50718.362,7.0
50768.252,7.0
50818.654,7.0
50868.837,7.0
50918.314000000006,7.0
50970.24600000001,7.0
51022.238000000005,7.0
51073.566,7.0
51073.566,7.0
51073.566,7.0
51073.566,7.0
51073.566,7.0
58903.079,10.0
58954.216,10.0
59005.195,10.0
59056.356999999996,10.0
59107.18,10.0
59157.646,10.0
59208.193,10.0
59258.172,10.0
59308.916000000005,10.0
59360.227,10.0
