time,brake
0.0,0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.0
1.9989999999999999,-0.999969482421875
1.9989999999999999,-0.999969482421875
1.9989999999999999,-0.999969482421875
1.9989999999999999,-0.999969482421875
1.9989999999999999,-0.999969482421875
3772.0280000000002,-0.999969482421875
3824.996,-0.999969482421875
3824.996,-0.999969482421875
3824.996,-0.999969482421875
3824.996,-0.999969482421875
3824.996,-0.999969482421875
4085.299,-0.999969482421875
4142.271,-0.999969482421875
4142.271,-0.999969482421875
4142.271,-0.999969482421875
4302.175,-0.999969482421875
4302.175,-0.999969482421875
4302.175,-0.999969482421875
4302.175,-0.999969482421875
4302.175,-0.999969482421875
4302.175,-0.999969482421875
4302.175,-0.999969482421875
4302.175,-0.999969482421875
4302.175,-0.999969482421875
4302.175,-0.999969482421875
4302.175,-0.999969482421875
4302.175,-0.999969482421875
4302.175,-0.999969482421875
4302.175,-0.999969482421875
4302.175,-0.999969482421875
5082.999,-0.999969482421875
5082.999,-0.999969482421875
5082.999,-0.999969482421875
5082.999,-0.999969482421875
5301.875,-0.999969482421875
5357.842,-0.999969482421875
5408.813,-0.999969482421875
5464.78,-0.999969482421875
5464.78,-0.999969482421875
5464.78,-0.999969482421875
5464.78,-0.999969482421875
5464.78,-0.999969482421875
5764.609,-0.999969482421875
5834.569,-0.999969482421875
5834.569,-0.999969482421875
5834.569,-0.999969482421875
5834.569,-0.999969482421875
5834.569,-0.999969482421875
6099.4169999999995,-0.999969482421875
6152.387,-0.999969482421875
6210.353999999999,-0.999969482421875
6260.326,-0.999969482421875
6315.294,-0.999969482421875
6315.294,-0.999969482421875
6315.294,-0.999969482421875
6315.294,-0.999969482421875
6315.294,-0.999969482421875
6572.148999999999,-0.999969482421875
6572.148999999999,-0.999969482421875
6572.148999999999,-0.999969482421875
6726.059,-0.999969482421875
6778.029,-0.999969482421875
6834.996,-0.999969482421875
6883.968999999999,-0.999969482421875
6883.968999999999,-0.999969482421875
6883.968999999999,-0.999969482421875
6883.968999999999,-0.999969482421875
6883.968999999999,-0.999969482421875
6883.968999999999,-0.999969482421875
6883.968999999999,-0.999969482421875
6883.968999999999,-0.999969482421875
6883.968999999999,-0.999969482421875
6883.968999999999,-0.999969482421875
6883.968999999999,-0.999969482421875
6883.968999999999,-0.999969482421875
7500.932,-0.999969482421875
7552.468,-0.999969482421875
7602.610000000001,-0.999969482421875
7653.441,-0.999969482421875
7703.417,-0.999969482421875
7763.294,-0.999969482421875
7814.263999999999,-0.999969482421875
7865.236000000001,-0.999969482421875
7865.236000000001,-0.999969482421875
7865.236000000001,-0.999969482421875
7865.236000000001,-0.999969482421875
7865.236000000001,-0.999969482421875
7865.236000000001,-0.999969482421875
7865.236000000001,-0.999969482421875
7865.236000000001,-0.999969482421875
7865.236000000001,-0.999969482421875
7865.236000000001,-0.999969482421875
7865.236000000001,-0.999969482421875
7865.236000000001,-0.999969482421875
7865.236000000001,-0.999969482421875
7865.236000000001,-0.999969482421875
7865.236000000001,-0.999969482421875
8626.851999999999,-0.999969482421875
8626.851999999999,-0.999969482421875
8728.366,-0.999969482421875
8728.366,-0.999969482421875
8830.872,-0.999969482421875
8830.872,-0.999969482421875
8830.872,-0.999969482421875
8981.788999999999,-0.999969482421875
8981.788999999999,-0.999969482421875
8981.788999999999,-0.999969482421875
8981.788999999999,-0.999969482421875
8981.788999999999,-0.999969482421875
8981.788999999999,-0.999969482421875
8981.788999999999,-0.999969482421875
8981.788999999999,-0.999969482421875
8981.788999999999,-0.999969482421875
8981.788999999999,-0.999969482421875
8981.788999999999,-0.999969482421875
8981.788999999999,-0.999969482421875
8981.788999999999,-0.999969482421875
8981.788999999999,-0.999969482421875
8981.788999999999,-0.999969482421875
8981.788999999999,-0.999969482421875
8981.788999999999,-0.999969482421875
8981.788999999999,-0.999969482421875
8981.788999999999,-0.999969482421875
8981.788999999999,-0.999969482421875
8981.788999999999,-0.999969482421875
8981.788999999999,-0.999969482421875
8981.788999999999,-0.999969482421875
8981.788999999999,-0.999969482421875
8981.788999999999,-0.999969482421875
8981.788999999999,-0.999969482421875
8981.788999999999,-0.999969482421875
8981.788999999999,-0.999969482421875
8981.788999999999,-0.999969482421875
8981.788999999999,-0.999969482421875
8981.788999999999,-0.999969482421875
8981.788999999999,-0.999969482421875
8981.788999999999,-0.999969482421875
8981.788999999999,-0.999969482421875
8981.788999999999,-0.999969482421875
8981.788999999999,-0.999969482421875
8981.788999999999,-0.999969482421875
8981.788999999999,-0.999969482421875
8981.788999999999,-0.999969482421875
8981.788999999999,-0.999969482421875
8981.788999999999,-0.999969482421875
8981.788999999999,-0.999969482421875
8981.788999999999,-0.999969482421875
11195.999,-0.999969482421875
11195.999,-0.999969482421875
11195.999,-0.999969482421875
11195.999,-0.999969482421875
11402.942,-0.999969482421875
11402.942,-0.999969482421875
11402.942,-0.999969482421875
11402.942,-0.999969482421875
11402.942,-0.999969482421875
11402.942,-0.999969482421875
11402.942,-0.999969482421875
11402.942,-0.999969482421875
11402.942,-0.999969482421875
11402.942,-0.999969482421875
11402.942,-0.999969482421875
11402.942,-0.999969482421875
11402.942,-0.999969482421875
11402.942,-0.999969482421875
11402.942,-0.999969482421875
11402.942,-0.999969482421875
11402.942,-0.999969482421875
11402.942,-0.999969482421875
11402.942,-0.999969482421875
11402.942,-0.999969482421875
11402.942,-0.999969482421875
11402.942,-0.999969482421875
11402.942,-0.999969482421875
12584.464,-0.999969482421875
12634.973,-0.999969482421875
12684.990000000002,-0.999969482421875
12684.990000000002,-0.999969482421875
12684.990000000002,-0.999969482421875
12684.990000000002,-0.999969482421875
12684.990000000002,-0.999969482421875
12684.990000000002,-0.999969482421875
12994.896999999999,-0.999969482421875
12994.896999999999,-0.999969482421875
13096.062,-0.999969482421875
13096.062,-0.999969482421875
13197.89,-0.999969482421875
13247.279,-0.999969482421875
13302.225,-0.999969482421875
13353.317000000001,-0.999969482421875
13411.739000000001,-0.999969482421875
13463.978,-0.999969482421875
13513.610999999999,-0.999969482421875
13564.002,-0.999969482421875
13613.705,-0.999969482421875
13664.47,-0.999969482421875
13715.259,-0.999969482421875
13766.149000000001,-0.999969482421875
13816.737,-0.999969482421875
13867.237,-0.999969482421875
13917.223,-0.999969482421875
13967.921,-0.999969482421875
14018.719000000001,-0.999969482421875
14072.198,-0.999969482421875
14123.327,-0.999969482421875
14175.128,-0.999969482421875
14226.530999999999,-0.999969482421875
14277.252,-0.999969482421875
14328.236,-0.999969482421875
14379.367,-0.999969482421875
14432.309,-0.999969482421875
14482.337,-0.999969482421875
14532.766,-0.999969482421875
14583.523,-0.999969482421875
14633.857,-0.999969482421875
14684.962000000001,-0.999969482421875
14735.519999999999,-0.999969482421875
14786.512,-0.999969482421875
14844.114,-0.999969482421875
14894.723,-0.999969482421875
14945.731,-0.999969482421875
14996.762,-0.999969482421875
15046.658000000001,-0.999969482421875
15096.254,-0.999969482421875
15147.449,-0.999969482421875
15198.224,-0.999969482421875
15249.369,-0.999969482421875
15300.041000000001,-0.999969482421875
15350.355,-0.999969482421875
15401.383,-0.999969482421875
15452.353000000001,-0.999969482421875
15452.353000000001,-0.999969482421875
15552.706,-0.999969482421875
15603.332,-0.999969482421875
15657.48,-0.999969482421875
15707.201,-0.999969482421875
15763.332999999999,-0.999969482421875
15813.738000000001,-0.999969482421875
15864.232,-0.999969482421875
15935.704,-0.999969482421875
15989.673,-0.999969482421875
16040.644,-0.999969482421875
16091.614,-0.999969482421875
16147.583,-0.999969482421875
16198.553,-0.999969482421875
16198.553,-0.999969482421875
16301.196999999998,-0.999969482421875
16301.196999999998,-0.999969482421875
16401.918999999998,-0.999969482421875
16452.566000000003,-0.999969482421875
16452.566000000003,-0.999969482421875
16552.922,-0.999969482421875
16602.934999999998,-0.999969482421875
16659.385000000002,-0.999969482421875
16659.385000000002,-0.999969482421875
16659.385000000002,-0.999969482421875
16659.385000000002,-0.999969482421875
16659.385000000002,-0.999969482421875
16659.385000000002,-0.999969482421875
16659.385000000002,-0.999969482421875
17016.313000000002,-0.999969482421875
17016.313000000002,-0.999969482421875
17016.313000000002,-0.999969482421875
17016.313000000002,-0.999969482421875
17016.313000000002,-0.999969482421875
17270.931999999997,-0.999969482421875
17270.931999999997,-0.999969482421875
17374.923,-0.999969482421875
17374.923,-0.999969482421875
17374.923,-0.999969482421875
17374.923,-0.999969482421875
17374.923,-0.999969482421875
17374.923,-0.999969482421875
17374.923,-0.999969482421875
17374.923,-0.999969482421875
17374.923,-0.999969482421875
17374.923,-0.999969482421875
17886.231,-0.999969482421875
17937.905,-0.999969482421875
17993.523,-0.999969482421875
18044.492000000002,-0.999969482421875
18096.347999999998,-0.999969482421875
18147.048000000003,-0.999969482421875
18197.721999999998,-0.999969482421875
18197.721999999998,-0.999969482421875
18297.225000000002,-0.999969482421875
18348.572,-0.999969482421875
18398.889,-0.999969482421875
18460.57,-0.999969482421875
18512.536,-0.999969482421875
18562.462,-0.999969482421875
18615.023,-0.999969482421875
18665.562,-0.999969482421875
18715.849,-0.999969482421875
18766.045,-0.999969482421875
18815.817,-0.999969482421875
18815.817,-0.999969482421875
18815.817,-0.999969482421875
18815.817,-0.999969482421875
19021.585000000003,-0.999969482421875
19072.399,-0.999969482421875
19072.399,-0.999969482421875
19072.399,-0.999969482421875
19072.399,-0.999969482421875
19072.399,-0.999969482421875
19072.399,-0.999969482421875
19072.399,-0.999969482421875
19072.399,-0.999969482421875
19072.399,-0.999969482421875
19072.399,-0.999969482421875
19582.911,-0.999969482421875
19633.488,-0.999969482421875
19684.875,-0.999969482421875
19734.509,-0.999969482421875
19786.504,-0.999969482421875
19837.306,-0.999969482421875
19887.996000000003,-0.999969482421875
19942.509000000002,-0.999969482421875
19992.482,-0.999969482421875
20045.495,-0.999969482421875
20100.953,-0.999969482421875
20152.925,-0.999969482421875
20203.893999999997,-0.999969482421875
20203.893999999997,-0.999969482421875
20203.893999999997,-0.999969482421875
20203.893999999997,-0.999969482421875
20203.893999999997,-0.999969482421875
20203.893999999997,-0.999969482421875
20203.893999999997,-0.999969482421875
20203.893999999997,-0.999969482421875
20203.893999999997,-0.999969482421875
20203.893999999997,-0.999969482421875
20203.893999999997,-0.999969482421875
20203.893999999997,-0.999969482421875
20203.893999999997,-0.999969482421875
20203.893999999997,-0.999969482421875
20203.893999999997,-0.999969482421875
20203.893999999997,-0.999969482421875
20203.893999999997,-0.999969482421875
21076.547000000002,-0.920623779296875
21126.53,-0.76190185546875
21177.897,-0.5555419921875
21227.896,-0.380950927734375
21279.867,-0.11907958984375
21329.381999999998,0.1171875
21380.153,0.296875
21430.676,0.4296875
21481.762,0.5625
21532.733,0.625
21583.703,0.6484375
21634.608,0.65625
21685.516,0.6640625
21735.876,0.671875
21735.876,0.671875
21735.876,0.671875
21885.909000000003,0.671875
21885.909000000003,0.671875
21885.909000000003,0.671875
22038.371000000003,0.609375
22088.509,0.5859375
22141.336,0.5546875
22192.368,0.546875
22192.368,0.546875
22292.75,0.5390625
22343.551000000003,0.53125
22395.203999999998,0.515625
22445.092,0.5
22496.339,0.484375
22546.34,0.4765625
22596.264000000003,0.4609375
22646.994,0.4453125
22698.201999999997,0.4296875
22750.323,0.421875
22801.332,0.40625
22851.349,0.390625
22902.179,0.359375
22952.241,0.3515625
23007.785,0.34375
23053.792,0.3203125
23104.095999999998,0.296875
23156.796,0.28125
23207.259000000002,0.265625
23262.567,0.2578125
23262.567,0.2578125
