event time,event
0.0,0.0
2961.7219999999998,6.0
2961.7219999999998,6.0
2961.7219999999998,6.0
2961.7219999999998,6.0
2961.7219999999998,6.0
2961.7219999999998,6.0
4180.735000000001,7.0
4180.735000000001,7.0
4180.735000000001,7.0
4180.735000000001,7.0
4180.735000000001,7.0
4180.735000000001,7.0
4180.735000000001,7.0
4180.735000000001,7.0
4180.735000000001,7.0
4180.735000000001,7.0
4180.735000000001,7.0
4180.735000000001,7.0
4180.735000000001,7.0
4180.735000000001,7.0
4180.735000000001,7.0
4180.735000000001,7.0
4180.735000000001,7.0
4180.735000000001,7.0
4180.735000000001,7.0
4180.735000000001,7.0
4180.735000000001,7.0
4180.735000000001,7.0
4180.735000000001,7.0
4180.735000000001,7.0
4180.735000000001,7.0
4180.735000000001,7.0
6760.13,10.0
6760.13,10.0
6760.13,10.0
6760.13,10.0
6760.13,10.0
8887.812,3.0
8887.812,3.0
8887.812,3.0
9140.74,3.0
9140.74,3.0
12939.076000000001,4.0
12939.076000000001,4.0
12939.076000000001,4.0
17213.07,10.0
17213.07,10.0
17213.07,10.0
17213.07,10.0
17213.07,10.0
17213.07,10.0
17213.07,10.0
17213.07,10.0
17213.07,10.0
17213.07,10.0
17213.07,10.0
17213.07,10.0
17213.07,10.0
17213.07,10.0
17213.07,10.0
17213.07,10.0
17213.07,10.0
17213.07,10.0
18589.087,10.0
18589.087,10.0
18589.087,10.0
18589.087,10.0
18589.087,10.0
18589.087,10.0
18589.087,10.0
19960.163,7.0
19960.163,7.0
19960.163,7.0
19960.163,7.0
19960.163,7.0
19960.163,7.0
19960.163,7.0
19960.163,7.0
19960.163,7.0
19960.163,7.0
19960.163,7.0
19960.163,7.0
19960.163,7.0
19960.163,7.0
19960.163,7.0
19960.163,7.0
19960.163,7.0
19960.163,7.0
19960.163,7.0
19960.163,7.0
19960.163,7.0
19960.163,7.0
19960.163,7.0
19960.163,7.0
