event time,event
0.0,0.0
10416.535,6.0
10416.535,6.0
10416.535,6.0
10416.535,6.0
10416.535,6.0
10416.535,6.0
15294.841999999999,7.0
15294.841999999999,7.0
15294.841999999999,7.0
15294.841999999999,7.0
15294.841999999999,7.0
15294.841999999999,7.0
15294.841999999999,7.0
15294.841999999999,7.0
15294.841999999999,7.0
15294.841999999999,7.0
15294.841999999999,7.0
15294.841999999999,7.0
15294.841999999999,7.0
15294.841999999999,7.0
15294.841999999999,7.0
15294.841999999999,7.0
15294.841999999999,7.0
15294.841999999999,7.0
15294.841999999999,7.0
15294.841999999999,7.0
15294.841999999999,7.0
18680.398,2.0
18680.398,2.0
18680.398,2.0
18680.398,2.0
18680.398,2.0
18680.398,2.0
21456.692,10.0
21456.692,10.0
21456.692,10.0
21456.692,10.0
21456.692,10.0
21456.692,10.0
21456.692,10.0
26058.565000000002,4.0
26058.565000000002,4.0
26058.565000000002,4.0
26058.565000000002,4.0
26058.565000000002,4.0
36738.024000000005,2.0
36738.024000000005,2.0
36837.781,2.0
36888.148,2.0
40938.311,4.0
40988.045999999995,4.0
41038.849,4.0
41038.849,4.0
41038.849,4.0
49451.118,5.0
49501.208,5.0
49551.445,5.0
49602.818999999996,5.0
49602.818999999996,5.0
49704.458000000006,5.0
50264.656,4.0
50321.652,4.0
50370.668000000005,4.0
50421.663,4.0
50472.8,4.0
50523.789000000004,4.0
50573.76,4.0
52093.428,5.0
52093.428,5.0
52193.365,5.0
52244.794,5.0
52294.928,5.0
59289.791,2.0
59289.791,2.0
59289.791,2.0
59289.791,2.0
87569.944,1.0
87569.944,1.0
87569.944,1.0
87569.944,1.0
87569.944,1.0
112501.272,5.0
112551.862,5.0
112601.49,5.0
112652.754,5.0
117251.66799999999,10.0
117251.66799999999,10.0
117251.66799999999,10.0
117404.417,10.0
117404.417,10.0
