event time,event
0.0,0.0
1641.88,6.0
1641.88,6.0
1641.88,6.0
1641.88,6.0
1641.88,6.0
1641.88,6.0
1641.88,6.0
1641.88,6.0
1641.88,6.0
1641.88,6.0
1641.88,6.0
1641.88,6.0
1641.88,6.0
1641.88,6.0
1641.88,6.0
1641.88,6.0
1641.88,6.0
1641.88,6.0
1641.88,6.0
1641.88,6.0
1641.88,6.0
1641.88,6.0
1641.88,6.0
1641.88,6.0
1641.88,6.0
1641.88,6.0
1641.88,6.0
1641.88,6.0
4125.714,7.0
4125.714,7.0
4125.714,7.0
4125.714,7.0
4125.714,7.0
4125.714,7.0
4125.714,7.0
4125.714,7.0
4125.714,7.0
4125.714,7.0
4125.714,7.0
4125.714,7.0
4125.714,7.0
4125.714,7.0
4125.714,7.0
4125.714,7.0
4125.714,7.0
4125.714,7.0
4125.714,7.0
4125.714,7.0
4125.714,7.0
4125.714,7.0
4125.714,7.0
4125.714,7.0
4125.714,7.0
4125.714,7.0
4125.714,7.0
4125.714,7.0
4125.714,7.0
4125.714,7.0
4125.714,7.0
4125.714,7.0
4125.714,7.0
4125.714,7.0
4125.714,7.0
4125.714,7.0
4125.714,7.0
6921.186,10.0
6921.186,10.0
6921.186,10.0
6921.186,10.0
6921.186,10.0
6921.186,10.0
6921.186,10.0
6921.186,10.0
6921.186,10.0
8384.579,3.0
8384.579,3.0
8384.579,3.0
8384.579,3.0
8738.86,3.0
8738.86,3.0
8738.86,3.0
8738.86,3.0
10712.266,4.0
10712.266,4.0
10712.266,4.0
10712.266,4.0
10712.266,4.0
