event time,event
0.0,0.0
3711.3830000000003,6.0
3711.3830000000003,6.0
3711.3830000000003,6.0
6786.161,7.0
6786.161,7.0
6786.161,7.0
6786.161,7.0
10927.911,9.0
10927.911,9.0
10927.911,9.0
10927.911,9.0
10927.911,9.0
10927.911,9.0
10927.911,9.0
10927.911,9.0
10927.911,9.0
10927.911,9.0
10927.911,9.0
10927.911,9.0
14105.151,7.0
14105.151,7.0
14105.151,7.0
14105.151,7.0
14105.151,7.0
14913.811000000002,7.0
14913.811000000002,7.0
22278.86,2.0
22278.86,2.0
22278.86,2.0
24346.896999999997,7.0
24346.896999999997,7.0
28070.775999999998,2.0
28070.775999999998,2.0
28070.775999999998,2.0
42838.392,10.0
42838.392,10.0
42838.392,10.0
42838.392,10.0
50115.468,4.0
50115.468,4.0
50115.468,4.0
50115.468,4.0
50115.468,4.0
50115.468,4.0
50115.468,4.0
50115.468,4.0
63784.979,2.0
63784.979,2.0
63784.979,2.0
63784.979,2.0
77699.451,4.0
77699.451,4.0
77699.451,4.0
77699.451,4.0
77699.451,4.0
93553.827,5.0
93553.827,5.0
93553.827,5.0
93553.827,5.0
93553.827,5.0
106386.78199999999,2.0
106386.78199999999,2.0
106386.78199999999,2.0
106386.78199999999,2.0
106386.78199999999,2.0
118378.21800000001,2.0
118428.06,2.0
118478.61899999999,2.0
118478.61899999999,2.0
125075.18299999999,2.0
125125.271,2.0
125175.286,2.0
125175.286,2.0
127705.939,1.0
127705.939,1.0
127705.939,1.0
127705.939,1.0
127705.939,1.0
141859.975,5.0
141859.975,5.0
141859.975,5.0
141859.975,5.0
141859.975,5.0
146466.584,7.0
146466.584,7.0
146466.584,7.0
146466.584,7.0
149742.409,10.0
149742.409,10.0
149742.409,10.0
149742.409,10.0
