event time,event
0.0,0.0
1769.807,6.0
1769.807,6.0
1769.807,6.0
3848.021,7.0
3848.021,7.0
3848.021,7.0
3848.021,7.0
3848.021,7.0
3848.021,7.0
3848.021,7.0
3848.021,7.0
3848.021,7.0
3848.021,7.0
3848.021,7.0
3848.021,7.0
3848.021,7.0
4532.079000000001,7.0
4581.073,7.0
4637.485,7.0
4691.986,7.0
4742.962,7.0
4742.962,7.0
4742.962,7.0
4742.962,7.0
4742.962,7.0
4742.962,7.0
4742.962,7.0
6452.2029999999995,10.0
6452.2029999999995,10.0
6452.2029999999995,10.0
6452.2029999999995,10.0
6452.2029999999995,10.0
6452.2029999999995,10.0
6452.2029999999995,10.0
6452.2029999999995,10.0
6452.2029999999995,10.0
6452.2029999999995,10.0
6452.2029999999995,10.0
8288.203,3.0
8288.203,3.0
8540.123,3.0
8540.123,3.0
8540.123,3.0
11092.501,4.0
11092.501,4.0
11092.501,4.0
11092.501,4.0
11092.501,4.0
