event time,event
0.0,0.0
1012.494,6.0
1012.494,6.0
1012.494,6.0
3912.3250000000003,7.0
3912.3250000000003,7.0
3912.3250000000003,7.0
3912.3250000000003,7.0
3912.3250000000003,7.0
3912.3250000000003,7.0
3912.3250000000003,7.0
3912.3250000000003,7.0
3912.3250000000003,7.0
3912.3250000000003,7.0
3912.3250000000003,7.0
3912.3250000000003,7.0
3912.3250000000003,7.0
3912.3250000000003,7.0
3912.3250000000003,7.0
3912.3250000000003,7.0
3912.3250000000003,7.0
3912.3250000000003,7.0
5979.628,10.0
5979.628,10.0
5979.628,10.0
5979.628,10.0
5979.628,10.0
5979.628,10.0
5979.628,10.0
5979.628,10.0
8205.374000000002,3.0
8205.374000000002,3.0
8205.374000000002,3.0
8205.374000000002,3.0
8509.35,3.0
8509.35,3.0
11074.83,4.0
11074.83,4.0
11074.83,4.0
