event time,event
0.0,0.0
1593.262,6.0
1593.262,6.0
1593.262,6.0
1593.262,6.0
1593.262,6.0
1593.262,6.0
3777.183,7.0
3777.183,7.0
3777.183,7.0
3777.183,7.0
3777.183,7.0
4950.406,7.0
5000.842,7.0
5051.535000000001,7.0
5102.616,7.0
5154.173,7.0
5205.443,7.0
5257.129,7.0
5307.922,7.0
7547.304999999999,10.0
7601.3330000000005,10.0
8815.576000000001,3.0
8815.576000000001,3.0
8815.576000000001,3.0
8815.576000000001,3.0
8815.576000000001,3.0
10447.811,3.0
10501.144999999999,3.0
10552.157,3.0
10602.168000000001,3.0
10602.168000000001,3.0
10602.168000000001,3.0
12649.843,4.0
12699.007,4.0
12699.007,4.0
12699.007,4.0
12699.007,4.0
21037.143,7.0
21037.143,7.0
21037.143,7.0
21037.143,7.0
21037.143,7.0
22704.119,7.0
22704.119,7.0
22704.119,7.0
22704.119,7.0
22704.119,7.0
22704.119,7.0
22704.119,7.0
22704.119,7.0
22704.119,7.0
22704.119,7.0
29699.997,4.0
29750.5,4.0
