time,brake
0.0,0.0
0.9990000000000001,-0.0
0.9990000000000001,-0.0
0.9990000000000001,-0.0
0.9990000000000001,-0.0
0.9990000000000001,-0.0
0.9990000000000001,-0.999969482421875
0.9990000000000001,-0.999969482421875
0.9990000000000001,-0.999969482421875
0.9990000000000001,-0.999969482421875
448.283,-0.999969482421875
448.283,-0.999969482421875
448.283,-0.999969482421875
448.283,-0.999969482421875
448.283,-0.999969482421875
448.283,-0.999969482421875
751.361,-0.999969482421875
751.361,-0.999969482421875
751.361,-0.999969482421875
751.361,-0.999969482421875
751.361,-0.999969482421875
751.361,-0.999969482421875
751.361,-0.999969482421875
751.361,-0.999969482421875
751.361,-0.999969482421875
751.361,-0.999969482421875
751.361,-0.999969482421875
751.361,-0.999969482421875
751.361,-0.999969482421875
751.361,-0.999969482421875
751.361,-0.999969482421875
1515.423,-0.999969482421875
1565.401,-0.999969482421875
1615.761,-0.999969482421875
1666.072,-0.999969482421875
1716.894,-0.999969482421875
1767.1090000000002,-0.999969482421875
1818.008,-0.999969482421875
1868.086,-0.999969482421875
1918.072,-0.999969482421875
1918.072,-0.999969482421875
1918.072,-0.999969482421875
1918.072,-0.999969482421875
1918.072,-0.999969482421875
2172.4410000000003,-0.999969482421875
2172.4410000000003,-0.999969482421875
2172.4410000000003,-0.999969482421875
2172.4410000000003,-0.999969482421875
2172.4410000000003,-0.999969482421875
2172.4410000000003,-0.999969482421875
2172.4410000000003,-0.999969482421875
2525.907,-0.999969482421875
2525.907,-0.999969482421875
2525.907,-0.999969482421875
2525.907,-0.999969482421875
2525.907,-0.999969482421875
2525.907,-0.999969482421875
2525.907,-0.999969482421875
2525.907,-0.999969482421875
2525.907,-0.999969482421875
2525.907,-0.999969482421875
2525.907,-0.999969482421875
2525.907,-0.999969482421875
2525.907,-0.999969482421875
2525.907,-0.999969482421875
2525.907,-0.999969482421875
2525.907,-0.999969482421875
2525.907,-0.999969482421875
2525.907,-0.999969482421875
3438.873,-0.999969482421875
3489.475,-0.999969482421875
3489.475,-0.999969482421875
3489.475,-0.999969482421875
3641.1319999999996,-0.999969482421875
3692.168,-0.999969482421875
3742.075,-0.999969482421875
3792.1490000000003,-0.999969482421875
3792.1490000000003,-0.999969482421875
3792.1490000000003,-0.999969482421875
3792.1490000000003,-0.999969482421875
3792.1490000000003,-0.999969482421875
3792.1490000000003,-0.999969482421875
3792.1490000000003,-0.999969482421875
3792.1490000000003,-0.999969482421875
3792.1490000000003,-0.999969482421875
3792.1490000000003,-0.999969482421875
3792.1490000000003,-0.999969482421875
3792.1490000000003,-0.999969482421875
3792.1490000000003,-0.999969482421875
3792.1490000000003,-0.999969482421875
3792.1490000000003,-0.999969482421875
3792.1490000000003,-0.999969482421875
3792.1490000000003,-0.999969482421875
3792.1490000000003,-0.999969482421875
3792.1490000000003,-0.999969482421875
3792.1490000000003,-0.999969482421875
4807.821,-0.999969482421875
4807.821,-0.999969482421875
4807.821,-0.999969482421875
4807.821,-0.999969482421875
4807.821,-0.999969482421875
5065.778,-0.999969482421875
5116.648999999999,-0.999969482421875
5167.1269999999995,-0.999969482421875
5217.096,-0.999969482421875
5267.581,-0.999969482421875
5317.57,-0.999969482421875
5367.021000000001,-0.999969482421875
5417.398999999999,-0.999969482421875
5468.692,-0.999969482421875
5519.498,-0.999969482421875
5570.232,-0.999969482421875
5621.448,-0.999969482421875
5672.211,-0.999969482421875
5721.911999999999,-0.999969482421875
5773.238,-0.999969482421875
5824.1449999999995,-0.999969482421875
5874.322,-0.999969482421875
5874.322,-0.999969482421875
5874.322,-0.999969482421875
6030.356000000001,-0.999969482421875
6030.356000000001,-0.999969482421875
6030.356000000001,-0.999969482421875
6030.356000000001,-0.999969482421875
6234.167,-0.999969482421875
6283.938,-0.999969482421875
6283.938,-0.999969482421875
6283.938,-0.999969482421875
6283.938,-0.999969482421875
6283.938,-0.999969482421875
6536.228,-0.999969482421875
6586.56,-0.999969482421875
6636.6810000000005,-0.999969482421875
6686.374,-0.999969482421875
6736.652,-0.999969482421875
6787.728,-0.999969482421875
6838.484,-0.999969482421875
6887.76,-0.999969482421875
6938.887000000001,-0.999969482421875
6990.128000000001,-0.999969482421875
6990.128000000001,-0.999969482421875
7091.948,-0.999969482421875
7091.948,-0.999969482421875
7192.395,-0.999969482421875
7242.459,-0.999969482421875
7292.607,-0.999969482421875
7292.607,-0.999969482421875
7393.6900000000005,-0.999969482421875
7444.088,-0.999969482421875
7444.088,-0.999969482421875
7444.088,-0.999969482421875
7444.088,-0.999969482421875
7444.088,-0.999969482421875
7444.088,-0.999969482421875
7444.088,-0.999969482421875
7799.572,-0.999969482421875
7849.583,-0.999969482421875
7900.119,-0.999969482421875
7949.773999999999,-0.999969482421875
8000.228,-0.999969482421875
8050.340999999999,-0.999969482421875
8100.619999999999,-0.999969482421875
8100.619999999999,-0.999969482421875
8203.26,-0.999969482421875
8203.26,-0.999969482421875
8303.034,-0.999969482421875
8352.99,-0.999969482421875
8404.574,-0.999969482421875
8454.722,-0.999969482421875
8506.769999999999,-0.999969482421875
8557.385,-0.999969482421875
8607.114,-0.999969482421875
8656.794,-0.999969482421875
8656.794,-0.999969482421875
8758.898000000001,-0.999969482421875
8809.219000000001,-0.999969482421875
8859.086,-0.999969482421875
8910.134,-0.999969482421875
8960.758,-0.999969482421875
9011.995,-0.999969482421875
9063.055,-0.999969482421875
9116.994999999999,-0.999969482421875
9167.063,-0.999969482421875
9217.147,-0.999969482421875
9267.995,-0.999969482421875
9318.173,-0.999969482421875
9368.161,-0.999969482421875
9418.105000000001,-0.999969482421875
9468.726,-0.999969482421875
9520.835,-0.999969482421875
9571.061,-0.999969482421875
9571.061,-0.999969482421875
9571.061,-0.999969482421875
9721.734,-0.999969482421875
9721.734,-0.999969482421875
9721.734,-0.999969482421875
9721.734,-0.999969482421875
9721.734,-0.999969482421875
9721.734,-0.999969482421875
10028.458999999999,-0.999969482421875
10081.126,-0.999969482421875
10132.08,-0.999969482421875
10183.992,-0.999969482421875
10233.012,-0.999969482421875
10284.637999999999,-0.999969482421875
10334.362000000001,-0.999969482421875
10385.210000000001,-0.999969482421875
10434.913,-0.999969482421875
10486.140000000001,-0.999969482421875
10486.140000000001,-0.999969482421875
10486.140000000001,-0.999969482421875
10637.535,-0.999969482421875
10637.535,-0.999969482421875
10637.535,-0.999969482421875
10637.535,-0.999969482421875
10838.97,-0.999969482421875
10838.97,-0.999969482421875
10838.97,-0.999969482421875
10838.97,-0.999969482421875
10838.97,-0.999969482421875
10838.97,-0.999969482421875
10838.97,-0.999969482421875
10838.97,-0.999969482421875
10838.97,-0.999969482421875
10838.97,-0.999969482421875
11342.1,-0.999969482421875
11392.499000000002,-0.999969482421875
11448.555,-0.999969482421875
11494.509,-0.999969482421875
11547.352,-0.999969482421875
11597.533,-0.999969482421875
11647.109,-0.999969482421875
11697.781,-0.999969482421875
11748.649000000001,-0.999969482421875
11798.167,-0.999969482421875
11848.851,-0.999969482421875
11899.14,-0.999969482421875
11950.119,-0.999969482421875
12003.115,-0.999969482421875
12056.079,-0.999969482421875
12106.09,-0.999969482421875
12106.09,-0.999969482421875
12208.218,-0.999969482421875
12208.218,-0.999969482421875
12309.864,-0.999969482421875
12360.073,-0.999969482421875
12413.083999999999,-0.999969482421875
12461.779,-0.999969482421875
12512.571,-0.999969482421875
12512.571,-0.999969482421875
12615.019,-0.999969482421875
12665.73,-0.999969482421875
12716.146999999999,-0.999969482421875
12766.225999999999,-0.999969482421875
12816.035,-0.999969482421875
12868.777,-0.999969482421875
12868.777,-0.999969482421875
12868.777,-0.999969482421875
13023.712,-0.999969482421875
13074.604000000001,-0.999969482421875
13123.851,-0.999969482421875
13123.851,-0.999969482421875
13123.851,-0.999969482421875
13123.851,-0.999969482421875
13123.851,-0.999969482421875
13123.851,-0.999969482421875
13123.851,-0.999969482421875
13123.851,-0.999969482421875
13540.26,-0.999969482421875
13540.26,-0.999969482421875
13540.26,-0.999969482421875
13540.26,-0.999969482421875
13540.26,-0.999969482421875
13540.26,-0.999969482421875
13540.26,-0.999969482421875
13904.799,-0.999969482421875
13904.799,-0.999969482421875
13904.799,-0.999969482421875
13904.799,-0.999969482421875
13904.799,-0.999969482421875
13904.799,-0.999969482421875
13904.799,-0.999969482421875
13904.799,-0.999969482421875
13904.799,-0.999969482421875
13904.799,-0.999969482421875
13904.799,-0.999969482421875
13904.799,-0.999969482421875
13904.799,-0.999969482421875
14566.408,-0.999969482421875
14566.408,-0.999969482421875
14566.408,-0.999969482421875
14566.408,-0.999969482421875
14566.408,-0.999969482421875
14566.408,-0.999969482421875
14566.408,-0.999969482421875
14566.408,-0.999969482421875
14566.408,-0.999969482421875
14566.408,-0.999969482421875
14566.408,-0.999969482421875
14566.408,-0.999969482421875
14566.408,-0.999969482421875
14566.408,-0.999969482421875
14566.408,-0.999969482421875
14566.408,-0.999969482421875
14566.408,-0.999969482421875
14566.408,-0.999969482421875
14566.408,-0.999969482421875
14566.408,-0.999969482421875
14566.408,-0.999969482421875
14566.408,-0.999969482421875
14566.408,-0.999969482421875
14566.408,-0.999969482421875
14566.408,-0.999969482421875
14566.408,-0.999969482421875
14566.408,-0.999969482421875
14566.408,-0.999969482421875
14566.408,-0.999969482421875
14566.408,-0.999969482421875
14566.408,-0.999969482421875
14566.408,-0.999969482421875
14566.408,-0.999969482421875
14566.408,-0.999969482421875
14566.408,-0.999969482421875
14566.408,-0.999969482421875
14566.408,-0.999969482421875
14566.408,-0.999969482421875
14566.408,-0.999969482421875
14566.408,-0.999969482421875
16614.243,-0.999969482421875
16614.243,-0.999969482421875
16714.274,-0.999969482421875
16714.274,-0.999969482421875
