time,brake
0.0,0.0
2.9979999999999998,-0.0
48.974999999999994,-0.0
48.974999999999994,-0.0
48.974999999999994,-0.0
48.974999999999994,-0.0
48.974999999999994,-0.0
309.923,-0.0
355.897,-0.0
355.897,-0.0
355.897,-0.0
355.897,-0.0
557.784,-0.0
608.557,-0.0
658.813,-0.0
658.813,-0.0
658.813,-0.0
658.813,-0.0
658.813,-0.0
658.813,-0.0
658.813,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
1028.464,-0.0
