"dateTime","value"
"09-02-2021 20:16:39","{""bpm"":68,""confidence"":1}"
"09-02-2021 20:16:44","{""bpm"":70,""confidence"":1}"
"09-02-2021 20:16:54","{""bpm"":71,""confidence"":1}"
"09-02-2021 20:16:59","{""bpm"":72,""confidence"":1}"
"09-02-2021 20:17:04","{""bpm"":73,""confidence"":1}"
"09-02-2021 20:17:09","{""bpm"":72,""confidence"":1}"
"09-02-2021 20:17:14","{""bpm"":75,""confidence"":1}"
"09-02-2021 20:17:19","{""bpm"":74,""confidence"":1}"
"09-02-2021 20:17:29","{""bpm"":72,""confidence"":1}"
"09-02-2021 20:17:34","{""bpm"":76,""confidence"":1}"
"09-02-2021 20:17:39","{""bpm"":74,""confidence"":1}"
"09-02-2021 20:17:54","{""bpm"":73,""confidence"":1}"
"09-02-2021 20:17:59","{""bpm"":74,""confidence"":1}"
"09-02-2021 20:18:04","{""bpm"":73,""confidence"":1}"
"09-02-2021 20:18:09","{""bpm"":72,""confidence"":1}"
"09-02-2021 20:18:14","{""bpm"":70,""confidence"":1}"
"09-02-2021 20:18:19","{""bpm"":72,""confidence"":1}"
"09-02-2021 20:18:24","{""bpm"":70,""confidence"":1}"
"09-02-2021 20:18:29","{""bpm"":73,""confidence"":1}"
"09-02-2021 20:18:34","{""bpm"":74,""confidence"":1}"
"09-02-2021 20:18:39","{""bpm"":75,""confidence"":1}"
"09-02-2021 20:18:44","{""bpm"":73,""confidence"":1}"
"09-02-2021 20:18:49","{""bpm"":72,""confidence"":1}"
"09-02-2021 20:19:04","{""bpm"":71,""confidence"":1}"
"09-02-2021 20:19:19","{""bpm"":72,""confidence"":1}"
"09-02-2021 20:19:24","{""bpm"":70,""confidence"":1}"
"09-02-2021 20:19:29","{""bpm"":73,""confidence"":1}"
"09-02-2021 20:19:34","{""bpm"":75,""confidence"":1}"
"09-02-2021 20:19:39","{""bpm"":72,""confidence"":1}"
"09-02-2021 20:19:44","{""bpm"":74,""confidence"":1}"
"09-02-2021 20:19:49","{""bpm"":71,""confidence"":1}"
"09-02-2021 20:19:54","{""bpm"":70,""confidence"":1}"
"09-02-2021 20:19:59","{""bpm"":69,""confidence"":1}"
"09-02-2021 20:20:04","{""bpm"":70,""confidence"":1}"
"09-02-2021 20:20:14","{""bpm"":71,""confidence"":1}"
"09-02-2021 20:20:19","{""bpm"":74,""confidence"":1}"
"09-02-2021 20:20:24","{""bpm"":75,""confidence"":1}"
"09-02-2021 20:20:34","{""bpm"":77,""confidence"":2}"
"09-02-2021 20:20:39","{""bpm"":75,""confidence"":1}"
"09-02-2021 20:20:44","{""bpm"":72,""confidence"":1}"
"09-02-2021 20:20:49","{""bpm"":71,""confidence"":1}"
"09-02-2021 20:20:59","{""bpm"":73,""confidence"":1}"
"09-02-2021 20:21:04","{""bpm"":72,""confidence"":1}"
"09-02-2021 20:21:09","{""bpm"":71,""confidence"":2}"
"09-02-2021 20:21:19","{""bpm"":74,""confidence"":1}"
"09-02-2021 20:21:24","{""bpm"":79,""confidence"":1}"
"09-02-2021 20:21:29","{""bpm"":82,""confidence"":1}"
"09-02-2021 20:21:34","{""bpm"":86,""confidence"":1}"
"09-02-2021 20:21:39","{""bpm"":85,""confidence"":1}"
"09-02-2021 20:21:44","{""bpm"":88,""confidence"":1}"
"09-02-2021 20:21:49","{""bpm"":87,""confidence"":1}"
"09-02-2021 20:21:54","{""bpm"":85,""confidence"":1}"
"09-02-2021 20:21:59","{""bpm"":83,""confidence"":1}"
"09-02-2021 20:22:04","{""bpm"":83,""confidence"":1}"
"09-02-2021 20:22:09","{""bpm"":82,""confidence"":1}"
"09-02-2021 20:22:14","{""bpm"":81,""confidence"":1}"
"09-02-2021 20:22:19","{""bpm"":82,""confidence"":1}"
"09-02-2021 20:22:29","{""bpm"":84,""confidence"":1}"
"09-02-2021 20:22:34","{""bpm"":85,""confidence"":1}"
"09-02-2021 20:22:39","{""bpm"":84,""confidence"":1}"
"09-02-2021 20:22:44","{""bpm"":82,""confidence"":1}"
"09-02-2021 20:22:59","{""bpm"":84,""confidence"":1}"
"09-02-2021 20:23:09","{""bpm"":86,""confidence"":1}"
"09-02-2021 20:23:19","{""bpm"":87,""confidence"":1}"
"09-02-2021 20:23:24","{""bpm"":85,""confidence"":1}"
"09-02-2021 20:23:29","{""bpm"":88,""confidence"":1}"
"09-02-2021 20:23:34","{""bpm"":87,""confidence"":1}"
"09-02-2021 20:23:39","{""bpm"":85,""confidence"":1}"
"09-02-2021 20:23:44","{""bpm"":86,""confidence"":1}"
"09-02-2021 20:23:49","{""bpm"":82,""confidence"":1}"
"09-02-2021 20:23:54","{""bpm"":86,""confidence"":1}"
"09-02-2021 20:23:59","{""bpm"":81,""confidence"":1}"
"09-02-2021 20:24:04","{""bpm"":86,""confidence"":1}"
"09-02-2021 20:24:09","{""bpm"":84,""confidence"":1}"
"09-02-2021 20:24:14","{""bpm"":87,""confidence"":1}"
"09-02-2021 20:24:19","{""bpm"":86,""confidence"":1}"
"09-02-2021 20:24:29","{""bpm"":85,""confidence"":1}"
"09-02-2021 20:24:34","{""bpm"":86,""confidence"":1}"
"09-02-2021 20:24:39","{""bpm"":87,""confidence"":1}"
"09-02-2021 20:24:44","{""bpm"":88,""confidence"":1}"
"09-02-2021 20:24:49","{""bpm"":89,""confidence"":1}"
"09-02-2021 20:24:59","{""bpm"":90,""confidence"":1}"
"09-02-2021 20:25:04","{""bpm"":89,""confidence"":1}"
"09-02-2021 20:25:09","{""bpm"":90,""confidence"":1}"
"09-02-2021 20:25:14","{""bpm"":88,""confidence"":1}"
"09-02-2021 20:25:19","{""bpm"":87,""confidence"":1}"
"09-02-2021 20:25:24","{""bpm"":86,""confidence"":1}"
"09-02-2021 20:25:29","{""bpm"":84,""confidence"":1}"
"09-02-2021 20:25:39","{""bpm"":82,""confidence"":1}"
"09-02-2021 20:25:44","{""bpm"":83,""confidence"":1}"
"09-02-2021 20:25:49","{""bpm"":79,""confidence"":1}"
"09-02-2021 20:25:54","{""bpm"":77,""confidence"":1}"
"09-02-2021 20:25:59","{""bpm"":76,""confidence"":1}"
"09-02-2021 20:26:04","{""bpm"":77,""confidence"":1}"
"09-02-2021 20:26:09","{""bpm"":79,""confidence"":1}"
"09-02-2021 20:26:14","{""bpm"":82,""confidence"":1}"
"09-02-2021 20:26:19","{""bpm"":79,""confidence"":1}"
"09-02-2021 20:26:24","{""bpm"":80,""confidence"":1}"
"09-02-2021 20:26:29","{""bpm"":76,""confidence"":1}"
"09-02-2021 20:26:39","{""bpm"":75,""confidence"":1}"
"09-02-2021 20:26:44","{""bpm"":73,""confidence"":1}"
"09-02-2021 20:26:49","{""bpm"":77,""confidence"":1}"
"09-02-2021 20:26:54","{""bpm"":76,""confidence"":1}"
"09-02-2021 20:27:04","{""bpm"":75,""confidence"":1}"
"09-02-2021 20:27:09","{""bpm"":72,""confidence"":1}"
"09-02-2021 20:27:19","{""bpm"":76,""confidence"":1}"
"09-02-2021 20:27:29","{""bpm"":78,""confidence"":1}"
"09-02-2021 20:27:34","{""bpm"":79,""confidence"":1}"
"09-02-2021 20:27:39","{""bpm"":84,""confidence"":1}"
"09-02-2021 20:27:49","{""bpm"":82,""confidence"":1}"
"09-02-2021 20:27:54","{""bpm"":77,""confidence"":1}"
"09-02-2021 20:28:04","{""bpm"":78,""confidence"":1}"
"09-02-2021 20:28:09","{""bpm"":79,""confidence"":1}"
"09-02-2021 20:28:19","{""bpm"":81,""confidence"":1}"
"09-02-2021 20:28:24","{""bpm"":82,""confidence"":1}"
"09-02-2021 20:28:29","{""bpm"":80,""confidence"":1}"
"09-02-2021 20:28:34","{""bpm"":76,""confidence"":1}"
"09-02-2021 20:28:39","{""bpm"":75,""confidence"":1}"
"09-02-2021 20:28:44","{""bpm"":74,""confidence"":1}"
"09-02-2021 20:28:49","{""bpm"":74,""confidence"":2}"
"09-02-2021 20:28:54","{""bpm"":71,""confidence"":3}"
"09-02-2021 20:28:59","{""bpm"":70,""confidence"":2}"
"09-02-2021 20:29:04","{""bpm"":70,""confidence"":1}"
"09-02-2021 20:29:09","{""bpm"":69,""confidence"":1}"
"09-02-2021 20:29:14","{""bpm"":73,""confidence"":1}"
"09-02-2021 20:29:19","{""bpm"":75,""confidence"":1}"
"09-02-2021 20:29:24","{""bpm"":78,""confidence"":1}"
"09-02-2021 20:29:29","{""bpm"":73,""confidence"":1}"
"09-02-2021 20:29:34","{""bpm"":74,""confidence"":1}"
"09-02-2021 20:29:39","{""bpm"":73,""confidence"":1}"
"09-02-2021 20:29:44","{""bpm"":72,""confidence"":1}"
"09-02-2021 20:29:49","{""bpm"":71,""confidence"":1}"
"09-02-2021 20:30:04","{""bpm"":70,""confidence"":1}"
"09-02-2021 20:30:09","{""bpm"":69,""confidence"":1}"
"09-02-2021 20:30:14","{""bpm"":69,""confidence"":1}"
"09-02-2021 20:30:29","{""bpm"":69,""confidence"":1}"
"09-02-2021 20:30:34","{""bpm"":70,""confidence"":1}"
"09-02-2021 20:30:39","{""bpm"":71,""confidence"":1}"
"09-02-2021 20:30:44","{""bpm"":72,""confidence"":1}"
"09-02-2021 20:30:49","{""bpm"":72,""confidence"":2}"
"09-02-2021 20:30:54","{""bpm"":73,""confidence"":1}"
"09-02-2021 20:30:59","{""bpm"":72,""confidence"":1}"
"09-02-2021 20:31:09","{""bpm"":71,""confidence"":1}"
"09-02-2021 20:31:14","{""bpm"":70,""confidence"":1}"
"09-02-2021 20:31:19","{""bpm"":72,""confidence"":1}"
"09-02-2021 20:31:34","{""bpm"":75,""confidence"":1}"
"09-02-2021 20:31:39","{""bpm"":77,""confidence"":1}"
"09-02-2021 20:31:44","{""bpm"":79,""confidence"":1}"
"09-02-2021 20:31:49","{""bpm"":82,""confidence"":1}"
"09-02-2021 20:32:04","{""bpm"":81,""confidence"":1}"
"09-02-2021 20:32:09","{""bpm"":80,""confidence"":1}"
"09-02-2021 20:32:14","{""bpm"":74,""confidence"":1}"
"09-02-2021 20:32:19","{""bpm"":73,""confidence"":1}"
"09-02-2021 20:32:24","{""bpm"":75,""confidence"":1}"
"09-02-2021 20:32:29","{""bpm"":73,""confidence"":1}"
"09-02-2021 20:32:44","{""bpm"":71,""confidence"":1}"
"09-02-2021 20:32:59","{""bpm"":71,""confidence"":1}"
"09-02-2021 20:33:09","{""bpm"":74,""confidence"":1}"
"09-02-2021 20:33:19","{""bpm"":73,""confidence"":1}"
"09-02-2021 20:33:34","{""bpm"":73,""confidence"":1}"
"09-02-2021 20:33:39","{""bpm"":72,""confidence"":1}"
"09-02-2021 20:33:44","{""bpm"":69,""confidence"":1}"
"09-02-2021 20:33:49","{""bpm"":68,""confidence"":1}"
"09-02-2021 20:33:59","{""bpm"":69,""confidence"":1}"
"09-02-2021 20:34:04","{""bpm"":68,""confidence"":2}"
"09-02-2021 20:34:09","{""bpm"":69,""confidence"":1}"
"09-02-2021 20:34:14","{""bpm"":68,""confidence"":1}"
"09-02-2021 20:34:19","{""bpm"":69,""confidence"":1}"
"09-02-2021 20:34:34","{""bpm"":69,""confidence"":1}"
"09-02-2021 20:34:39","{""bpm"":71,""confidence"":1}"
"09-02-2021 20:34:44","{""bpm"":72,""confidence"":1}"
"09-02-2021 20:34:54","{""bpm"":76,""confidence"":1}"
"09-02-2021 20:34:59","{""bpm"":78,""confidence"":1}"
"09-02-2021 20:35:04","{""bpm"":75,""confidence"":1}"
"09-02-2021 20:35:09","{""bpm"":76,""confidence"":1}"
"09-02-2021 20:35:14","{""bpm"":71,""confidence"":1}"
"09-02-2021 20:35:19","{""bpm"":70,""confidence"":1}"
"09-02-2021 20:35:29","{""bpm"":71,""confidence"":1}"
"09-02-2021 20:35:34","{""bpm"":70,""confidence"":1}"
"09-02-2021 20:35:39","{""bpm"":69,""confidence"":1}"
"09-02-2021 20:35:49","{""bpm"":71,""confidence"":2}"
"09-02-2021 20:35:54","{""bpm"":69,""confidence"":1}"
"09-02-2021 20:35:59","{""bpm"":67,""confidence"":1}"
"09-02-2021 20:36:04","{""bpm"":68,""confidence"":1}"
"09-02-2021 20:36:14","{""bpm"":69,""confidence"":1}"
"09-02-2021 20:36:19","{""bpm"":71,""confidence"":1}"
"09-02-2021 20:36:24","{""bpm"":73,""confidence"":1}"
"09-02-2021 20:36:34","{""bpm"":72,""confidence"":1}"
"09-02-2021 20:36:39","{""bpm"":70,""confidence"":1}"
"09-02-2021 20:36:54","{""bpm"":70,""confidence"":1}"
"09-02-2021 20:37:09","{""bpm"":70,""confidence"":1}"
"09-02-2021 20:37:19","{""bpm"":72,""confidence"":1}"
"09-02-2021 20:37:24","{""bpm"":73,""confidence"":1}"
"09-02-2021 20:37:29","{""bpm"":72,""confidence"":2}"
"09-02-2021 20:37:34","{""bpm"":73,""confidence"":1}"
"09-02-2021 20:37:39","{""bpm"":72,""confidence"":1}"
"09-02-2021 20:37:44","{""bpm"":71,""confidence"":1}"
"09-02-2021 20:37:49","{""bpm"":73,""confidence"":1}"
"09-02-2021 20:37:54","{""bpm"":74,""confidence"":1}"
"09-02-2021 20:38:04","{""bpm"":75,""confidence"":1}"
"09-02-2021 20:38:09","{""bpm"":73,""confidence"":1}"
"09-02-2021 20:38:14","{""bpm"":72,""confidence"":1}"
"09-02-2021 20:38:19","{""bpm"":71,""confidence"":1}"
"09-02-2021 20:38:29","{""bpm"":69,""confidence"":1}"
"09-02-2021 20:38:34","{""bpm"":68,""confidence"":1}"
"09-02-2021 20:38:39","{""bpm"":69,""confidence"":1}"
"09-02-2021 20:38:49","{""bpm"":68,""confidence"":1}"
"09-02-2021 20:38:54","{""bpm"":70,""confidence"":1}"
"09-02-2021 20:38:59","{""bpm"":72,""confidence"":1}"
"09-02-2021 20:39:04","{""bpm"":75,""confidence"":1}"
"09-02-2021 20:39:09","{""bpm"":74,""confidence"":1}"
"09-02-2021 20:39:19","{""bpm"":72,""confidence"":1}"
"09-02-2021 20:39:24","{""bpm"":69,""confidence"":1}"
"09-02-2021 20:39:29","{""bpm"":68,""confidence"":1}"
"09-02-2021 20:39:34","{""bpm"":67,""confidence"":1}"
"09-02-2021 20:39:39","{""bpm"":69,""confidence"":1}"
"09-02-2021 20:39:44","{""bpm"":70,""confidence"":1}"
"09-02-2021 20:39:49","{""bpm"":73,""confidence"":1}"
"09-02-2021 20:39:54","{""bpm"":72,""confidence"":1}"
"09-02-2021 20:39:59","{""bpm"":69,""confidence"":1}"
"09-02-2021 20:40:04","{""bpm"":67,""confidence"":1}"
"09-02-2021 20:40:09","{""bpm"":71,""confidence"":1}"
"09-02-2021 20:40:14","{""bpm"":73,""confidence"":1}"
"09-02-2021 20:40:19","{""bpm"":72,""confidence"":1}"
"09-02-2021 20:40:24","{""bpm"":71,""confidence"":1}"
"09-02-2021 20:40:29","{""bpm"":70,""confidence"":1}"
"09-02-2021 20:40:34","{""bpm"":72,""confidence"":1}"
"09-02-2021 20:40:39","{""bpm"":75,""confidence"":1}"
"09-02-2021 20:40:44","{""bpm"":78,""confidence"":1}"
"09-02-2021 20:40:49","{""bpm"":77,""confidence"":1}"
"09-02-2021 20:40:54","{""bpm"":76,""confidence"":1}"
"09-02-2021 20:40:59","{""bpm"":77,""confidence"":1}"
"09-02-2021 20:41:14","{""bpm"":77,""confidence"":1}"
"09-02-2021 20:41:19","{""bpm"":76,""confidence"":1}"
"09-02-2021 20:41:24","{""bpm"":73,""confidence"":1}"
"09-02-2021 20:41:29","{""bpm"":70,""confidence"":1}"
"09-02-2021 20:41:34","{""bpm"":71,""confidence"":1}"
"09-02-2021 20:41:39","{""bpm"":70,""confidence"":1}"
"09-02-2021 20:41:44","{""bpm"":71,""confidence"":1}"
"09-02-2021 20:41:49","{""bpm"":72,""confidence"":1}"
"09-02-2021 20:41:54","{""bpm"":73,""confidence"":1}"
"09-02-2021 20:42:04","{""bpm"":71,""confidence"":1}"
"09-02-2021 20:42:09","{""bpm"":70,""confidence"":1}"
"09-02-2021 20:42:14","{""bpm"":69,""confidence"":1}"
"09-02-2021 20:42:29","{""bpm"":69,""confidence"":1}"
"09-02-2021 20:42:39","{""bpm"":67,""confidence"":1}"
"09-02-2021 20:42:44","{""bpm"":68,""confidence"":1}"
"09-02-2021 20:42:49","{""bpm"":67,""confidence"":1}"
"09-02-2021 20:42:54","{""bpm"":68,""confidence"":1}"
"09-02-2021 20:42:59","{""bpm"":69,""confidence"":1}"
"09-02-2021 20:43:14","{""bpm"":70,""confidence"":1}"
"09-02-2021 20:43:19","{""bpm"":69,""confidence"":1}"
"09-02-2021 20:43:34","{""bpm"":70,""confidence"":1}"
"09-02-2021 20:43:39","{""bpm"":69,""confidence"":2}"
"09-02-2021 20:43:44","{""bpm"":70,""confidence"":1}"
"09-02-2021 20:43:54","{""bpm"":69,""confidence"":1}"
"09-02-2021 20:43:59","{""bpm"":68,""confidence"":1}"
"09-02-2021 20:44:04","{""bpm"":66,""confidence"":1}"
"09-02-2021 20:44:14","{""bpm"":69,""confidence"":1}"
"09-02-2021 20:44:24","{""bpm"":70,""confidence"":1}"
"09-02-2021 20:44:29","{""bpm"":73,""confidence"":1}"
"09-02-2021 20:44:34","{""bpm"":75,""confidence"":1}"
"09-02-2021 20:44:39","{""bpm"":77,""confidence"":1}"
"09-02-2021 20:44:44","{""bpm"":80,""confidence"":1}"
"09-02-2021 20:44:49","{""bpm"":81,""confidence"":1}"
"09-02-2021 20:44:54","{""bpm"":78,""confidence"":1}"
"09-02-2021 20:45:04","{""bpm"":75,""confidence"":1}"
"09-02-2021 20:45:09","{""bpm"":76,""confidence"":1}"
"09-02-2021 20:45:19","{""bpm"":78,""confidence"":1}"
"09-02-2021 20:45:24","{""bpm"":79,""confidence"":1}"
"09-02-2021 20:45:29","{""bpm"":78,""confidence"":1}"
"09-02-2021 20:45:34","{""bpm"":75,""confidence"":1}"
"09-02-2021 20:45:39","{""bpm"":78,""confidence"":1}"
"09-02-2021 20:45:44","{""bpm"":75,""confidence"":1}"
"09-02-2021 20:45:49","{""bpm"":74,""confidence"":1}"
"09-02-2021 20:45:54","{""bpm"":71,""confidence"":1}"
"09-02-2021 20:45:59","{""bpm"":69,""confidence"":1}"
"09-02-2021 20:46:04","{""bpm"":67,""confidence"":1}"
"09-02-2021 20:46:09","{""bpm"":73,""confidence"":1}"
"09-02-2021 20:46:14","{""bpm"":71,""confidence"":1}"
"09-02-2021 20:46:19","{""bpm"":70,""confidence"":1}"
"09-02-2021 20:46:34","{""bpm"":72,""confidence"":2}"
"09-02-2021 20:46:39","{""bpm"":68,""confidence"":2}"
"09-02-2021 20:46:44","{""bpm"":67,""confidence"":1}"
"09-02-2021 20:46:49","{""bpm"":65,""confidence"":1}"
"09-02-2021 20:46:54","{""bpm"":66,""confidence"":1}"
"09-02-2021 20:46:59","{""bpm"":65,""confidence"":1}"
"09-02-2021 20:47:09","{""bpm"":66,""confidence"":2}"
"09-02-2021 20:47:14","{""bpm"":66,""confidence"":1}"
"09-02-2021 20:47:19","{""bpm"":64,""confidence"":1}"
"09-02-2021 20:47:24","{""bpm"":67,""confidence"":1}"
"09-02-2021 20:47:29","{""bpm"":67,""confidence"":2}"
"09-02-2021 20:47:34","{""bpm"":67,""confidence"":1}"
"09-02-2021 20:47:44","{""bpm"":68,""confidence"":1}"
"09-02-2021 20:47:49","{""bpm"":72,""confidence"":1}"
"09-02-2021 20:47:54","{""bpm"":71,""confidence"":1}"
"09-02-2021 20:47:59","{""bpm"":70,""confidence"":2}"
"09-02-2021 20:48:04","{""bpm"":69,""confidence"":2}"
"09-02-2021 20:48:09","{""bpm"":70,""confidence"":2}"
"09-02-2021 20:48:14","{""bpm"":70,""confidence"":3}"
"09-02-2021 20:48:19","{""bpm"":65,""confidence"":3}"
"09-02-2021 20:48:24","{""bpm"":64,""confidence"":2}"
"09-02-2021 20:48:29","{""bpm"":65,""confidence"":1}"
"09-02-2021 20:48:39","{""bpm"":66,""confidence"":1}"
"09-02-2021 20:48:44","{""bpm"":69,""confidence"":1}"
"09-02-2021 20:48:54","{""bpm"":66,""confidence"":1}"
"09-02-2021 20:48:59","{""bpm"":65,""confidence"":1}"
"09-02-2021 20:49:04","{""bpm"":66,""confidence"":1}"
"09-02-2021 20:49:09","{""bpm"":67,""confidence"":1}"
"09-02-2021 20:49:14","{""bpm"":68,""confidence"":1}"
"09-02-2021 20:49:19","{""bpm"":69,""confidence"":1}"
"09-02-2021 20:49:24","{""bpm"":68,""confidence"":1}"
"09-02-2021 20:49:29","{""bpm"":67,""confidence"":2}"
"09-02-2021 20:49:34","{""bpm"":68,""confidence"":2}"
"09-02-2021 20:49:39","{""bpm"":67,""confidence"":1}"
"09-02-2021 20:49:44","{""bpm"":66,""confidence"":1}"
"09-02-2021 20:49:49","{""bpm"":65,""confidence"":1}"
"09-02-2021 20:49:59","{""bpm"":66,""confidence"":1}"
"09-02-2021 20:50:04","{""bpm"":68,""confidence"":1}"
"09-02-2021 20:50:09","{""bpm"":71,""confidence"":1}"
"09-02-2021 20:50:14","{""bpm"":67,""confidence"":1}"
"09-02-2021 20:50:19","{""bpm"":65,""confidence"":1}"
"09-02-2021 20:50:24","{""bpm"":65,""confidence"":2}"
"09-02-2021 20:50:29","{""bpm"":65,""confidence"":2}"
"09-02-2021 20:50:34","{""bpm"":65,""confidence"":1}"
"09-02-2021 20:50:44","{""bpm"":69,""confidence"":1}"
"09-02-2021 20:50:49","{""bpm"":70,""confidence"":1}"
"09-02-2021 20:51:04","{""bpm"":68,""confidence"":1}"
"09-02-2021 20:51:09","{""bpm"":67,""confidence"":1}"
"09-02-2021 20:51:14","{""bpm"":66,""confidence"":1}"
"09-02-2021 20:51:19","{""bpm"":65,""confidence"":1}"
"09-02-2021 20:51:29","{""bpm"":64,""confidence"":1}"
"09-02-2021 20:51:34","{""bpm"":65,""confidence"":1}"
"09-02-2021 20:51:39","{""bpm"":67,""confidence"":1}"
"09-02-2021 20:51:44","{""bpm"":68,""confidence"":1}"
"09-02-2021 20:51:49","{""bpm"":72,""confidence"":1}"
"09-02-2021 20:51:54","{""bpm"":73,""confidence"":1}"
"09-02-2021 20:51:59","{""bpm"":72,""confidence"":1}"
"09-02-2021 20:52:04","{""bpm"":75,""confidence"":1}"
"09-02-2021 20:52:14","{""bpm"":74,""confidence"":1}"
"09-02-2021 20:52:24","{""bpm"":73,""confidence"":1}"
"09-02-2021 20:52:29","{""bpm"":74,""confidence"":1}"
"09-02-2021 20:52:34","{""bpm"":77,""confidence"":1}"
"09-02-2021 20:52:39","{""bpm"":79,""confidence"":1}"
"09-02-2021 20:52:54","{""bpm"":81,""confidence"":1}"
"09-02-2021 20:53:04","{""bpm"":80,""confidence"":1}"
"09-02-2021 20:53:09","{""bpm"":79,""confidence"":1}"
"09-02-2021 20:53:14","{""bpm"":77,""confidence"":1}"
"09-02-2021 20:53:29","{""bpm"":77,""confidence"":1}"
"09-02-2021 20:53:39","{""bpm"":75,""confidence"":1}"
"09-02-2021 20:53:44","{""bpm"":77,""confidence"":1}"
"09-02-2021 20:53:49","{""bpm"":78,""confidence"":1}"
"09-02-2021 20:53:54","{""bpm"":77,""confidence"":1}"
"09-02-2021 20:53:59","{""bpm"":79,""confidence"":1}"
"09-02-2021 20:54:04","{""bpm"":80,""confidence"":1}"
"09-02-2021 20:54:09","{""bpm"":79,""confidence"":1}"
"09-02-2021 20:54:14","{""bpm"":77,""confidence"":1}"
"09-02-2021 20:54:29","{""bpm"":78,""confidence"":1}"
"09-02-2021 20:54:34","{""bpm"":80,""confidence"":1}"
"09-02-2021 20:54:39","{""bpm"":83,""confidence"":1}"
"09-02-2021 20:54:44","{""bpm"":85,""confidence"":1}"
"09-02-2021 20:54:49","{""bpm"":84,""confidence"":1}"
"09-02-2021 20:54:54","{""bpm"":85,""confidence"":1}"
"09-02-2021 20:54:59","{""bpm"":84,""confidence"":1}"
"09-02-2021 20:55:04","{""bpm"":83,""confidence"":1}"
"09-02-2021 20:55:14","{""bpm"":79,""confidence"":1}"
"09-02-2021 20:55:19","{""bpm"":78,""confidence"":1}"
"09-02-2021 20:55:24","{""bpm"":77,""confidence"":1}"
"09-02-2021 20:55:29","{""bpm"":74,""confidence"":1}"
"09-02-2021 20:55:34","{""bpm"":76,""confidence"":1}"
"09-02-2021 20:55:39","{""bpm"":77,""confidence"":1}"
"09-02-2021 20:55:44","{""bpm"":76,""confidence"":1}"
"09-02-2021 20:55:49","{""bpm"":77,""confidence"":1}"
"09-02-2021 20:55:54","{""bpm"":74,""confidence"":1}"
"09-02-2021 20:55:59","{""bpm"":77,""confidence"":1}"
"09-02-2021 20:56:04","{""bpm"":75,""confidence"":1}"
"09-02-2021 20:56:09","{""bpm"":72,""confidence"":1}"
"09-02-2021 20:56:14","{""bpm"":71,""confidence"":1}"
"09-02-2021 20:56:19","{""bpm"":70,""confidence"":1}"
"09-02-2021 20:56:24","{""bpm"":72,""confidence"":1}"
"09-02-2021 20:56:29","{""bpm"":74,""confidence"":1}"
"09-02-2021 20:56:34","{""bpm"":70,""confidence"":1}"
"09-02-2021 20:56:39","{""bpm"":66,""confidence"":1}"
"09-02-2021 20:56:44","{""bpm"":67,""confidence"":1}"
"09-02-2021 20:56:49","{""bpm"":68,""confidence"":1}"
"09-02-2021 20:56:59","{""bpm"":69,""confidence"":1}"
"09-02-2021 20:57:14","{""bpm"":68,""confidence"":1}"
"09-02-2021 20:57:19","{""bpm"":69,""confidence"":1}"
"09-02-2021 20:57:24","{""bpm"":70,""confidence"":1}"
"09-02-2021 20:57:39","{""bpm"":73,""confidence"":1}"
"09-02-2021 20:57:44","{""bpm"":75,""confidence"":1}"
"09-02-2021 20:57:59","{""bpm"":74,""confidence"":1}"
"09-02-2021 20:58:04","{""bpm"":73,""confidence"":1}"
"09-02-2021 20:58:09","{""bpm"":71,""confidence"":1}"
"09-02-2021 20:58:14","{""bpm"":72,""confidence"":1}"
"09-02-2021 20:58:29","{""bpm"":70,""confidence"":1}"
"09-02-2021 20:58:34","{""bpm"":68,""confidence"":1}"
"09-02-2021 20:58:39","{""bpm"":66,""confidence"":1}"
"09-02-2021 20:58:44","{""bpm"":65,""confidence"":1}"
"09-02-2021 20:58:54","{""bpm"":66,""confidence"":1}"
"09-02-2021 20:59:04","{""bpm"":65,""confidence"":1}"
"09-02-2021 20:59:09","{""bpm"":64,""confidence"":2}"
"09-02-2021 20:59:19","{""bpm"":64,""confidence"":1}"
"09-02-2021 20:59:24","{""bpm"":64,""confidence"":2}"
"09-02-2021 20:59:29","{""bpm"":64,""confidence"":2}"
"09-02-2021 20:59:44","{""bpm"":65,""confidence"":2}"
"09-02-2021 20:59:49","{""bpm"":64,""confidence"":2}"
"09-02-2021 20:59:54","{""bpm"":64,""confidence"":1}"
"09-02-2021 21:00:04","{""bpm"":65,""confidence"":2}"
"09-02-2021 21:00:09","{""bpm"":64,""confidence"":2}"
"09-02-2021 21:00:14","{""bpm"":63,""confidence"":2}"
"09-02-2021 21:00:24","{""bpm"":62,""confidence"":1}"
"09-02-2021 21:00:29","{""bpm"":61,""confidence"":1}"
"09-02-2021 21:00:44","{""bpm"":62,""confidence"":1}"
"09-02-2021 21:00:49","{""bpm"":63,""confidence"":1}"
"09-02-2021 21:00:54","{""bpm"":64,""confidence"":1}"
"09-02-2021 21:00:59","{""bpm"":66,""confidence"":1}"
"09-02-2021 21:01:04","{""bpm"":68,""confidence"":1}"
"09-02-2021 21:01:09","{""bpm"":66,""confidence"":1}"
"09-02-2021 21:01:14","{""bpm"":64,""confidence"":1}"
"09-02-2021 21:01:24","{""bpm"":65,""confidence"":1}"
"09-02-2021 21:01:29","{""bpm"":67,""confidence"":1}"
"09-02-2021 21:01:34","{""bpm"":66,""confidence"":1}"
