event time,event
0.0,0.0
1323.11,6.0
1323.11,6.0
1323.11,6.0
1323.11,6.0
1323.11,6.0
1323.11,6.0
1323.11,6.0
3935.7470000000003,7.0
3935.7470000000003,7.0
3935.7470000000003,7.0
3935.7470000000003,7.0
3935.7470000000003,7.0
3935.7470000000003,7.0
3935.7470000000003,7.0
3935.7470000000003,7.0
3935.7470000000003,7.0
3935.7470000000003,7.0
3935.7470000000003,7.0
3935.7470000000003,7.0
3935.7470000000003,7.0
3935.7470000000003,7.0
3935.7470000000003,7.0
3935.7470000000003,7.0
3935.7470000000003,7.0
3935.7470000000003,7.0
3935.7470000000003,7.0
3935.7470000000003,7.0
3935.7470000000003,7.0
3935.7470000000003,7.0
3935.7470000000003,7.0
3935.7470000000003,7.0
3935.7470000000003,7.0
3935.7470000000003,7.0
3935.7470000000003,7.0
3935.7470000000003,7.0
3935.7470000000003,7.0
3935.7470000000003,7.0
3935.7470000000003,7.0
3935.7470000000003,7.0
3935.7470000000003,7.0
3935.7470000000003,7.0
3935.7470000000003,7.0
6530.666,2.0
6530.666,2.0
6530.666,2.0
6530.666,2.0
8704.63,10.0
8704.63,10.0
8704.63,10.0
8858.162999999999,10.0
8858.162999999999,10.0
8858.162999999999,10.0
8858.162999999999,10.0
8858.162999999999,10.0
11893.316,4.0
11893.316,4.0
11893.316,4.0
11893.316,4.0
11893.316,4.0
21617.784,2.0
21668.642,2.0
21719.495,2.0
25454.366,4.0
25505.429,4.0
25556.616,4.0
25606.632,4.0
37734.87,5.0
37734.87,5.0
37834.316999999995,5.0
37884.987,5.0
37934.345,5.0
52077.576,2.0
52130.302,0.0
52130.302,2.0
52181.279,0.0
52181.279,2.0
52231.426,2.0
61590.472,2.0
61641.441,2.0
61691.418,2.0
61742.496,2.0
80700.236,5.0
80700.236,5.0
80700.236,5.0
80700.236,5.0
80700.236,5.0
86913.054,10.0
