event time,event
0.0,0.0
2679.422,6.0
2679.422,6.0
2679.422,6.0
2679.422,6.0
2679.422,6.0
2679.422,6.0
4898.398,7.0
4898.398,7.0
4898.398,7.0
4898.398,7.0
4898.398,7.0
4898.398,7.0
4898.398,7.0
4898.398,7.0
4898.398,7.0
5356.335999999999,7.0
5406.625,7.0
5456.175,7.0
5506.902,7.0
5506.902,7.0
5506.902,7.0
5506.902,7.0
5506.902,7.0
5506.902,7.0
5506.902,7.0
5506.902,7.0
7989.683,10.0
7989.683,10.0
7989.683,10.0
7989.683,10.0
7989.683,10.0
7989.683,10.0
11275.783000000001,3.0
11275.783000000001,3.0
11275.783000000001,3.0
11275.783000000001,3.0
11275.783000000001,3.0
11628.209,3.0
11628.209,3.0
15074.133,4.0
15074.133,4.0
15074.133,4.0
15074.133,4.0
15074.133,4.0
19128.465,7.0
19179.179,7.0
19179.179,7.0
19179.179,7.0
19179.179,7.0
19787.218,7.0
19787.218,7.0
19787.218,7.0
19787.218,7.0
19787.218,7.0
19787.218,7.0
19787.218,7.0
19787.218,7.0
19787.218,7.0
19787.218,7.0
19787.218,7.0
19787.218,7.0
20394.718999999997,7.0
20446.358,7.0
20446.358,7.0
20446.358,7.0
20597.902000000002,7.0
20656.065000000002,7.0
20707.034,7.0
20758.005,7.0
