event time,event
0.0,0.0
2623.009,6.0
2623.009,6.0
2623.009,6.0
2623.009,6.0
3785.561,7.0
3785.561,7.0
3785.561,7.0
3785.561,7.0
4798.319,10.0
4798.319,10.0
4798.319,10.0
4798.319,10.0
6467.039,10.0
6467.039,10.0
6467.039,10.0
6467.039,10.0
6467.039,10.0
7223.125,10.0
7223.125,10.0
7223.125,10.0
7223.125,10.0
10821.141000000001,4.0
10821.141000000001,4.0
10821.141000000001,4.0
14995.582,3.0
14995.582,3.0
14995.582,3.0
15150.956,3.0
15150.956,3.0
15150.956,3.0
20943.197,7.0
20993.818,7.0
21044.096,7.0
21093.948,7.0
21093.948,7.0
21093.948,7.0
21093.948,7.0
