time,brake
0.0,0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
2.0,-0.0
12260.705,-0.999969482421875
12260.705,-0.999969482421875
12260.705,-0.999969482421875
12260.705,-0.999969482421875
12260.705,-0.999969482421875
12260.705,-0.999969482421875
12260.705,-0.999969482421875
12260.705,-0.999969482421875
12664.812,-0.999969482421875
