event time,event
0.0,0.0
3461.937,6.0
3461.937,6.0
3461.937,6.0
3461.937,6.0
3461.937,6.0
5131.433999999999,7.0
5131.433999999999,7.0
5131.433999999999,7.0
5131.433999999999,7.0
5131.433999999999,7.0
5131.433999999999,7.0
5131.433999999999,7.0
5131.433999999999,7.0
5131.433999999999,7.0
5131.433999999999,7.0
5131.433999999999,7.0
5131.433999999999,7.0
5131.433999999999,7.0
5131.433999999999,7.0
5131.433999999999,7.0
5131.433999999999,7.0
5131.433999999999,7.0
5131.433999999999,7.0
5131.433999999999,7.0
5131.433999999999,7.0
5131.433999999999,7.0
5131.433999999999,7.0
5131.433999999999,7.0
5131.433999999999,7.0
5131.433999999999,7.0
5131.433999999999,7.0
5131.433999999999,7.0
5131.433999999999,7.0
5131.433999999999,7.0
5131.433999999999,7.0
5131.433999999999,7.0
5131.433999999999,7.0
5131.433999999999,7.0
5131.433999999999,7.0
5131.433999999999,7.0
8363.253999999999,10.0
8363.253999999999,10.0
8363.253999999999,10.0
8363.253999999999,10.0
8363.253999999999,10.0
8363.253999999999,10.0
8363.253999999999,10.0
8363.253999999999,10.0
10182.173999999999,3.0
10182.173999999999,3.0
10182.173999999999,3.0
10434.026,3.0
10434.026,3.0
14742.590999999999,4.0
14742.590999999999,4.0
14742.590999999999,4.0
