time,brake
0.0,0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.0
6.007000000000001,-0.999969482421875
6.007000000000001,-0.999969482421875
6.007000000000001,-0.999969482421875
6.007000000000001,-0.999969482421875
6.007000000000001,-0.999969482421875
6.007000000000001,-0.999969482421875
6.007000000000001,-0.999969482421875
6.007000000000001,-0.999969482421875
6.007000000000001,-0.999969482421875
6.007000000000001,-0.999969482421875
6.007000000000001,-0.999969482421875
6.007000000000001,-0.999969482421875
6.007000000000001,-0.999969482421875
6.007000000000001,-0.999969482421875
6.007000000000001,-0.999969482421875
6.007000000000001,-0.999969482421875
6.007000000000001,-0.999969482421875
6.007000000000001,-0.999969482421875
6.007000000000001,-0.999969482421875
6.007000000000001,-0.999969482421875
