event time,event
0.0,0.0
1463.485,6.0
1463.485,6.0
1463.485,6.0
1463.485,6.0
1463.485,6.0
1463.485,6.0
1929.001,6.0
1929.001,6.0
1929.001,6.0
1929.001,6.0
2913.437,7.0
2913.437,7.0
2913.437,7.0
2913.437,7.0
2913.437,7.0
2913.437,7.0
2913.437,7.0
2913.437,7.0
2913.437,7.0
2913.437,7.0
2913.437,7.0
2913.437,7.0
2913.437,7.0
2913.437,7.0
2913.437,7.0
2913.437,7.0
2913.437,7.0
2913.437,7.0
2913.437,7.0
2913.437,7.0
7627.735000000001,6.0
7678.705,6.0
7678.705,6.0
7678.705,6.0
7678.705,6.0
7678.705,6.0
7678.705,6.0
9613.376,10.0
9613.376,10.0
9613.376,10.0
9613.376,10.0
9613.376,10.0
9613.376,10.0
9613.376,10.0
9613.376,10.0
9613.376,10.0
11696.538999999999,3.0
11696.538999999999,3.0
11696.538999999999,3.0
11905.363,3.0
11905.363,3.0
11905.363,3.0
14541.442,4.0
14541.442,4.0
14541.442,4.0
14541.442,4.0
14541.442,4.0
