event time,event
0.0,0.0
11309.524,6.0
11309.524,6.0
11309.524,6.0
11309.524,6.0
11309.524,6.0
11309.524,6.0
11309.524,6.0
11309.524,6.0
11309.524,6.0
20669.668,7.0
20669.668,7.0
20669.668,7.0
20669.668,7.0
20669.668,7.0
20669.668,7.0
20669.668,7.0
20669.668,7.0
20669.668,7.0
20669.668,7.0
20669.668,7.0
20669.668,7.0
20669.668,7.0
20669.668,7.0
20669.668,7.0
20669.668,7.0
20669.668,7.0
20669.668,7.0
20669.668,7.0
20669.668,7.0
20669.668,7.0
20669.668,7.0
20669.668,7.0
20669.668,7.0
20669.668,7.0
20669.668,7.0
20669.668,7.0
20669.668,7.0
20669.668,7.0
20669.668,7.0
20669.668,7.0
20669.668,7.0
20669.668,7.0
20669.668,7.0
20669.668,7.0
20669.668,7.0
20669.668,7.0
20669.668,7.0
20669.668,7.0
20669.668,7.0
20669.668,7.0
20669.668,7.0
20669.668,7.0
20669.668,7.0
20669.668,7.0
20669.668,7.0
20669.668,7.0
20669.668,7.0
20669.668,7.0
20669.668,7.0
20669.668,7.0
20669.668,7.0
20669.668,7.0
25402.415999999997,3.0
25402.415999999997,3.0
25402.415999999997,3.0
25402.415999999997,3.0
25706.13,3.0
25706.13,3.0
25706.13,3.0
28318.949,2.0
28318.949,2.0
28318.949,2.0
28318.949,2.0
28318.949,2.0
34858.99,10.0
34858.99,10.0
34858.99,10.0
34858.99,10.0
34858.99,10.0
34858.99,10.0
34858.99,10.0
34858.99,10.0
34858.99,10.0
34858.99,10.0
34858.99,10.0
35764.305,10.0
35764.305,10.0
35764.305,10.0
35764.305,10.0
35764.305,10.0
35764.305,10.0
35764.305,10.0
35764.305,10.0
35764.305,10.0
37073.163,10.0
37073.163,10.0
37073.163,10.0
37073.163,10.0
37073.163,10.0
37073.163,10.0
41901.787,4.0
41901.787,4.0
41901.787,4.0
41901.787,4.0
41901.787,4.0
41901.787,4.0
41901.787,4.0
41901.787,4.0
61049.384000000005,2.0
61100.918999999994,2.0
61150.799,2.0
61201.259,2.0
65229.602,4.0
65229.602,4.0
65229.602,4.0
65229.602,4.0
65229.602,4.0
76768.91500000001,5.0
76819.457,5.0
76870.294,5.0
76920.73999999999,5.0
76971.014,5.0
77020.883,5.0
77020.883,5.0
85621.588,1.0
85621.588,1.0
85621.588,1.0
85621.588,1.0
85621.588,1.0
92172.77,2.0
92172.77,2.0
92172.77,2.0
92172.77,2.0
92172.77,2.0
110955.74399999999,5.0
111005.581,5.0
111055.955,5.0
111105.67899999999,5.0
111155.579,5.0
111205.742,5.0
111256.624,5.0
117343.961,2.0
117343.961,2.0
117343.961,2.0
117343.961,2.0
121781.645,4.0
121781.645,4.0
121882.87,4.0
121882.87,4.0
122438.47,4.0
122438.47,4.0
122438.47,4.0
122438.47,4.0
123758.08600000001,4.0
123808.057,4.0
123808.057,4.0
123908.589,4.0
124714.451,5.0
124764.84000000001,5.0
124764.84000000001,5.0
124764.84000000001,5.0
126484.169,5.0
126484.169,5.0
126484.169,5.0
126484.169,5.0
127545.636,5.0
127545.636,5.0
127545.636,5.0
127545.636,5.0
130820.775,7.0
130820.775,7.0
130820.775,7.0
130820.775,7.0
130820.775,7.0
134045.554,10.0
134097.02,10.0
134147.084,10.0
134197.254,10.0
134248.797,10.0
134299.411,10.0
134349.533,10.0
